,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,player_id,season,player_display_name,team,GP,position,season_type,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh,age,status,y/c,y/g,c/g,y/rec,rec/g,y/tgt,catch %,touches,y/touch,rrtd,rb,wrte,receiving_AV,rushing_AV,YearsBack
412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,00-0029264,2013,Bernard Pierce,rav,16,RB,REG,152,436.0,2,0.0,0.0,20.0,-38.3993813325255,0,20,25,104.0,0,0.0,0.0,5.0,113.0,3.0,-7.812517572481292,0,19.726190476190474,0.6509181616014513,-0.0099135600768283,0.9694377503483972,0.0,66.0,16,0.0403877221324717,0.0008649022660439,0.0645345516847515,0.0612735050115427,0.0265712825753704,0.0,0.0158730158730158,0.0144230769230769,0.0132856412876852,0.0212570260602963,0.1680129240710824,0.069145172702129,22.0,ACT,2.8684210526315788,27.25,9.5,5.2,1.25,4.16,80.0,172,3.13953488372093,2,6.904745642344119,26.714058176422764,0.7738891505147542,2.266919503058762,11
413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,00-0029264,2014,Bernard Pierce,rav,13,RB,REG,93,366.0,2,1.0,1.0,20.0,-12.845223207997886,0,2,6,13.0,0,0.0,0.0,7.0,10.0,0.0,-2.266202835657168,0,3.0,0.2162235817575083,0.0325108680453567,0.3470929802680122,0.0,47.9,13,0.0131004366812227,0.0018523418893887,0.0071633237822349,0.021132528533345,0.0040036957191253,0.0,0.0,0.0,0.0020018478595626,0.0032029565753002,0.0283842794759825,0.0421780437502113,23.0,ACT,3.935483870967742,28.15384615384616,7.153846153846154,6.5,0.1538461538461538,2.1666666666666665,33.33333333333333,95,3.9894736842105263,2,13.015096419833304,37.20548943491161,0.1266486940701364,2.3593488309356063,10
414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,00-0029264,2015,Bernard Pierce,jax,4,RB,REG,6,11.0,0,0.0,0.0,0.0,-3.816069380932092,0,3,5,7.0,0,0.0,0.0,32.0,2.0,0.0,-0.4874909694772213,0,0.625,0.1421911421911422,0.0894512496073944,0.2759025880118894,0.0,1.8000000000000005,4,0.0359712230215827,0.0228082679971489,0.0051150895140664,0.0722034489300932,0.0069930069930069,0.0,0.0,0.0,0.0034965034965034,0.0055944055944055,0.0503597122302158,0.0144910035019925,24.0,RES,1.8333333333333333,2.75,1.5,2.333333333333333,0.75,1.4,60.0,9,2.0,0,8.606452014988744,34.214229461477494,0.058300780484504,0.0642708568668541,9
415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,00-0029273,2013,Robert Turbin,sea,15,RB,REG,77,264.0,0,0.0,0.0,9.0,-13.44232184131397,0,8,12,60.0,0,0.0,0.0,-7.0,64.0,2.0,-3.5840955174447227,0,-1.684523809523809,0.4909728073369047,-0.034332700057271,0.7124263209652674,0.0,32.4,15,0.0305343511450381,-0.0019444444444444,0.0429242119382964,0.0442459711620017,0.0176470588235294,0.0,0.0129870129870129,0.0111111111111111,0.0088235294117647,0.0141176470588235,0.1526717557251908,0.0322040653646871,23.0,ACT,3.4285714285714284,17.6,5.133333333333334,7.5,0.5333333333333333,5.0,66.66666666666666,85,3.8117647058823527,0,15.29204594774266,35.86288480826883,0.6649484204252564,1.845109748722149,11
416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,00-0029273,2014,Robert Turbin,sea,16,RB,REG,74,310.0,0,1.0,1.0,16.0,-7.822979188976825,0,16,20,186.0,2,0.0,0.0,27.0,168.0,9.0,13.847654523473466,0,44.78438228438228,0.7247236015618369,0.1120542154219664,1.1655233531381315,0.0,59.6,16,0.0440528634361233,0.0072678331090174,0.0893141945773524,0.071893561641399,0.0532646048109965,0.1,0.05625,0.0611111111111111,0.0766323024054982,0.0626116838487972,0.4096916299559471,0.0557489233673529,24.0,ACT,4.1891891891891895,19.375,4.625,11.625,1.0,9.3,80.0,90,5.511111111111111,2,17.289397683665328,34.04250649967592,1.9482788335199144,1.9405189290138487,10
417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,00-0029273,2015,Robert Turbin,dal,10,RB,REG,50,199.0,1,0.0,0.0,10.0,-5.188197932418744,0,7,10,23.0,0,0.0,0.0,-6.0,26.0,0.0,-8.811110429582186,0,4.25,0.3045361801940749,-0.0167460144697947,0.4450820601622561,0.0,28.200000000000003,10,0.0282485875706214,-0.0020732550103662,0.0252427184466019,0.0407142773476391,0.0099480968858131,0.0,0.0,0.0,0.0049740484429065,0.0079584775086505,0.0649717514124293,0.0489854991789362,25.0,ACT,3.98,19.9,5.0,3.2857142857142856,0.7,2.3,70.0,57,3.8947368421052633,1,9.321138369093406,26.007495946791828,0.1723343148303693,0.9814320293384065,9
418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,00-0029273,2015,Robert Turbin,dal,10,RB,REG,50,199.0,1,0.0,0.0,10.0,-5.188197932418744,0,7,10,23.0,0,0.0,0.0,-6.0,26.0,0.0,-8.811110429582186,0,4.25,0.3045361801940749,-0.0167460144697947,0.4450820601622561,0.0,28.200000000000003,10,0.0282485875706214,-0.0020732550103662,0.0252427184466019,0.0407142773476391,0.0099480968858131,0.0,0.0,0.0,0.0049740484429065,0.0079584775086505,0.0649717514124293,0.0489854991789362,25.0,ACT,3.98,19.9,5.0,3.2857142857142856,0.7,2.3,70.0,57,3.8947368421052633,1,9.321138369093406,26.007495946791828,0.1723343148303693,0.9814320293384065,9
419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,00-0029273,2016,Robert Turbin,clt,15,RB,REG,47,164.0,7,0.0,0.0,20.0,9.934460393240442,0,26,35,179.0,1,0.0,0.0,-44.0,218.0,9.0,-1.769707753916523,0,-17.716991341991342,0.9506033515107926,-0.1541043745947466,1.3180319650498662,0.0,82.3,15,0.0643382352941176,-0.0097777777777777,0.127039627039627,0.0886851307189542,0.0429359558647157,0.0333333333333333,0.0436893203883495,0.0423728813559322,0.0381346445990245,0.0410154313584392,0.3290441176470588,0.0758053000713955,26.0,ACT,3.48936170212766,10.933333333333334,3.1333333333333333,6.884615384615385,1.7333333333333334,5.114285714285714,74.28571428571429,73,4.698630136986301,8,10.554013306626016,39.22734854921861,1.671036504119498,1.0631807016502868,8
420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,00-0029273,2017,Robert Turbin,clt,6,RB,REG,23,53.0,1,0.0,0.0,9.0,-0.9474214569830772,0,9,11,56.0,0,0.0,0.0,-11.0,69.0,3.0,-1.1178032316554505,0,2.166666666666667,0.3582251082251082,-0.0434495228156398,0.5069229963667146,0.0,16.9,6,0.0604395604395604,-0.0069885641677255,0.1155778894472361,0.0850684893251602,0.0418848167539267,0.0,0.0508474576271186,0.0483870967741935,0.0209424083769633,0.0335078534031413,0.3076923076923077,0.0627604923911989,27.0,RES,2.3043478260869565,8.833333333333334,3.8333333333333335,6.222222222222222,1.5,5.090909090909091,81.81818181818183,32,3.40625,1,9.391053956769545,25.08771415694489,0.485792528626872,0.2996543405832546,7
421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,00-0029273,2018,Robert Turbin,clt,2,RB,REG,4,10.0,0,1.0,1.0,0.0,-5.207133615622297,0,1,2,3.0,0,0.0,0.0,-6.0,3.0,0.0,-0.929349061101675,0,0.0,0.0407586763518966,-0.0127659574468085,0.052201844315079,0.0,-0.7,2,0.0196078431372549,-0.0069284064665127,0.0129870129870129,0.0238690395326721,0.0045045045045045,0.0,0.0,0.0,0.0022522522522522,0.0036036036036036,0.0294117647058823,0.0012967925996368,28.0,CUT,2.5,5.0,2.0,3.0,0.5,1.5,50.0,5,2.6,0,10.70736151357908,40.00443750418823,0.0269027824506982,0.0623245722559899,6
422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,00-0029298,2013,Cyrus Gray,kan,8,RB,REG,9,24.0,0,0.0,0.0,1.0,-1.684010316093918,0,7,10,46.0,0,0.0,0.0,27.0,52.0,2.0,-5.239533284620848,0,-1.0,0.3370624045541393,0.1613005013430157,0.6185039577713201,0.0,7.0,8,0.0396825396825396,0.0163537250151423,0.0537745604963805,0.0726067895359234,0.0262257696693272,0.0,0.0235294117647058,0.0202020202020202,0.0131128848346636,0.0209806157354618,0.1825396825396825,0.0193541251935412,23.0,ACT,2.6666666666666665,3.0,1.125,6.571428571428571,0.875,4.6,70.0,16,4.375,0,12.19568776065944,30.810289108612547,0.4243333230527476,0.1423621139376588,11
423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,00-0029298,2014,Cyrus Gray,kan,3,RB,REG,8,31.0,1,0.0,0.0,1.0,-0.8258174307411537,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9.1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0370792926411865,24.0,RES,3.875,10.333333333333334,2.6666666666666665,,0.0,,,8,3.875,1,12.824229865868997,32.948922160376824,0.0,0.2072737882387585,10
424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,00-0029317,2013,Edwin Baker,cle,3,RB,REG,43,171.0,2,0.0,0.0,11.0,0.1049613605136983,0,8,9,57.0,0,0.0,0.0,-8.0,66.0,3.0,2.358098041207996,0,-2.75,0.2290436456996148,-0.0223856681699872,0.3278955008304312,0.0,34.800000000000004,3,0.075,-0.0075400565504241,0.2252559726962457,0.1064679547596606,0.0824891461649783,0.0,0.0909090909090909,0.0857142857142857,0.0412445730824891,0.0659913169319826,0.475,0.2043544690603514,22.0,ACT,3.976744186046512,57.0,14.333333333333334,7.125,2.6666666666666665,6.333333333333333,88.88888888888889,51,4.470588235294118,2,6.38429149507052,26.43156690375996,0.3729206221570094,0.7893809440759645,11
425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,00-0029317,2014,Edwin Baker,nor,1,RB,REG,1,2.0,0,0.0,0.0,1.0,-1.7342425405513495,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019984012789768,23.0,DEV,2.0,2.0,1.0,,0.0,,,1,2.0,0,11.22430333864992,42.26881356078544,0.0,0.0123479684693618,10
426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,00-0029384,2013,Bobby Rainey,tam,12,RB,REG,150,566.0,5,1.0,1.0,23.0,-22.20805469597689,0,15,19,46.0,1,0.0,0.0,-15.0,68.0,3.0,-7.162855058646528,0,-4.033333333333333,0.7165392916050811,-0.044616428394014,1.043577437531812,0.0,95.20000000000002,12,0.050131926121372,-0.0042735042735042,0.0725720384204909,0.0717790857632546,0.017982799061767,0.05,0.025,0.0285714285714285,0.0339913995308835,0.0243862392494136,0.1213720316622691,0.121202789203933,25.0,ACT,3.773333333333333,47.16666666666666,12.5,3.066666666666667,1.25,2.421052631578948,78.94736842105263,165,3.709090909090909,6,9.170362320063637,24.59241694048015,0.4011529004475485,3.219866670692319,11
427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,00-0029384,2013,Bobby Rainey,tam,12,RB,REG,150,566.0,5,1.0,1.0,23.0,-22.20805469597689,0,15,19,46.0,1,0.0,0.0,-15.0,68.0,3.0,-7.162855058646528,0,-4.033333333333333,0.7165392916050811,-0.044616428394014,1.043577437531812,0.0,95.20000000000002,12,0.050131926121372,-0.0042735042735042,0.0725720384204909,0.0717790857632546,0.017982799061767,0.05,0.025,0.0285714285714285,0.0339913995308835,0.0243862392494136,0.1213720316622691,0.121202789203933,25.0,ACT,3.773333333333333,47.16666666666666,12.5,3.066666666666667,1.25,2.421052631578948,78.94736842105263,165,3.709090909090909,6,9.170362320063637,24.59241694048015,0.4011529004475485,3.219866670692319,11
428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,00-0029384,2014,Bobby Rainey,tam,12,RB,REG,94,406.0,1,1.0,1.0,20.0,-9.139332637249364,0,33,45,315.0,1,2.0,2.0,113.0,278.0,12.0,-1.2066544569979385,0,41.58292847503374,1.3411049543330964,0.2734239867407266,2.203054222218153,0.0,78.10000000000001,12,0.108433734939759,0.0262912982782689,0.2954303931987247,0.1836836410322537,0.1065268853567805,0.0588235294117647,0.09375,0.0896551724137931,0.0826752073842726,0.0969862141677773,0.7590361445783133,0.1218362065184015,26.0,ACT,4.319148936170213,33.833333333333336,7.833333333333333,9.545454545454543,2.75,7.0,73.33333333333333,127,5.677165354330708,2,7.383865318296594,25.760380188186023,2.4611828205273274,2.18025405034794,10
429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,00-0029384,2015,Bobby Rainey,tam,5,RB,REG,5,18.0,0,1.0,0.0,0.0,-2.7218944358755834,0,3,3,16.0,0,0.0,0.0,-5.0,21.0,1.0,0.6019912482588552,0,-2.8,0.1124048365427675,-0.0215179801420699,0.1535446687147024,0.0,3.4000000000000004,5,0.0202702702702702,-0.0035435861091424,0.0491803278688524,0.0275705365180914,0.0132560066280033,0.0,0.0178571428571428,0.0151515151515151,0.0066280033140016,0.0106048053024026,0.1081081081081081,0.01461253938536,27.0,ACT,3.6,3.6,1.0,5.333333333333333,0.6,5.333333333333333,100.0,8,4.25,0,11.72264715663452,31.90824505665962,0.1325368434336848,0.0975983574557915,9
430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,00-0029384,2016,Bobby Rainey,nyg,8,RB,REG,17,63.0,0,0.0,0.0,4.0,-3.1984428772702813,0,20,25,153.0,0,0.0,0.0,-22.0,180.0,7.0,2.857942201771305,0,0.4334841628959278,0.6222264246291707,-0.0863941454326737,0.8728637351408843,0.0,21.6,8,0.0783699059561128,-0.0091021928009929,0.1495016611295681,0.1102731046933749,0.0715622076707203,0.0,0.0729166666666666,0.0679611650485436,0.0357811038353601,0.0572497661365762,0.4796238244514106,0.0656544932293803,28.0,ACT,3.7058823529411766,7.875,2.125,7.65,2.5,6.12,80.0,37,5.837837837837838,0,6.709141891731408,26.323451254681952,1.0382799798830469,0.2993455659908489,8
431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,00-0029384,2017,Bobby Rainey,rav,3,RB,REG,1,2.0,0,0.0,0.0,0.0,-0.5348416669294238,0,5,7,18.0,0,0.0,0.0,-10.0,34.0,1.0,-2.8561488315926007,0,-3.842857142857143,0.157754846779237,-0.0417218745178536,0.2074269580063579,1.0,8.0,3,0.0526315789473684,-0.0105263157894736,0.1125827814569536,0.0705263157894736,0.0279937791601866,0.0,0.0263157894736842,0.024390243902439,0.0139968895800933,0.0223950233281493,0.1353383458646616,0.0545714045839979,29.0,CUT,2.0,0.6666666666666666,0.3333333333333333,3.6,1.6666666666666667,2.571428571428572,71.42857142857143,6,3.333333333333333,0,12.67057551378318,32.13662842706523,0.1909106639231598,0.0136536374070939,7
432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,00-0029401,2014,Tauren Poole,car,1,RB,REG,1,0.0,0,1.0,1.0,0.0,-5.269272553501651,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0276931597895319,24.0,DEV,0.0,0.0,1.0,,0.0,,,1,0.0,0,11.608288602230058,30.770252728341774,0.0,0.0,10
433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,00-0029420,2013,Bradie Ewing,atl,2,RB,REG,0,0.0,0,0.0,0.0,0.0,0.0,0,2,2,29.0,0,0.0,0.0,4.0,25.0,2.0,1.9517744828481227,0,-12.2,0.0515873015873015,0.0153688524590163,0.0881391491022638,0.0,2.9000000000000004,2,0.0246913580246913,0.0087719298245614,0.0599520383693045,0.0440545808966861,0.0427728613569321,0.0,0.064516129032258,0.0571428571428571,0.021386430678466,0.0342182890855457,0.3580246913580246,0.0236349604476172,23.0,RES,,0.0,0.0,14.5,1.0,14.5,100.0,2,14.5,0,7.513943652954624,35.61003443160463,0.243386989987399,0.0,11
434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,00-0029429,2013,Bryce Brown,phi,15,RB,REG,75,314.0,2,0.0,0.0,16.0,-7.506110480237191,1,8,13,84.0,0,0.0,0.0,26.0,94.0,2.0,0.1649741397122852,0,-18.75,0.4082020872865275,0.0697970201475827,0.6611610450330991,0.0,53.8,15,0.0282608695652173,0.0058269834155087,0.0522222222222222,0.047052891080233,0.0211161387631975,0.0,0.0114285714285714,0.0098039215686274,0.0105580693815987,0.016892911010558,0.1826086956521739,0.0422702835802519,22.0,ACT,4.1866666666666665,20.933333333333334,5.0,10.5,0.5333333333333333,6.461538461538462,61.53846153846154,83,4.795180722891566,2,14.57062837082567,36.3967338151874,0.7438748516972608,1.7829997304907483,11
435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,00-0029429,2014,Bryce Brown,buf,7,RB,REG,36,126.0,0,1.0,0.0,6.0,-12.4535552682064,0,16,25,176.0,0,0.0,0.0,42.0,177.0,8.0,2.9503245926365267,0,25.616351128546253,0.712167469326912,0.197302655246345,1.2063630626628097,0.0,30.200000000000003,7,0.099601593625498,0.0240963855421686,0.2004530011325028,0.1686794988719819,0.1084411583487369,0.0,0.1025641025641025,0.0919540229885057,0.0542205791743684,0.0867529266789895,0.701195219123506,0.0828967200172252,23.0,ACT,3.5,18.0,5.142857142857143,11.0,2.2857142857142856,7.04,64.0,52,5.807692307692308,0,8.118418391291584,28.73505773374444,1.3993829997617655,0.6902299037130496,10
436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,00-0029429,2015,Bryce Brown,sea,3,RB,REG,25,72.0,1,0.0,0.0,6.0,-3.886170818121173,0,0,2,0.0,0,0.0,0.0,13.0,0.0,0.0,-1.3706650116946548,0,0.0,0.0594827586206896,0.0419958777052559,0.1186212523247136,0.0,13.2,3,0.0194174757281553,0.0145739910313901,0.0,0.0407854064173451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0449867084724967,24.0,ACT,2.88,24.0,8.333333333333334,,0.0,0.0,0.0,25,2.88,1,14.979638659429664,38.71151007976907,0.0,0.4755440844263385,9
437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,00-0029429,2015,Bryce Brown,sea,3,RB,REG,25,72.0,1,0.0,0.0,6.0,-3.886170818121173,0,0,2,0.0,0,0.0,0.0,13.0,0.0,0.0,-1.3706650116946548,0,0.0,0.0594827586206896,0.0419958777052559,0.1186212523247136,0.0,13.2,3,0.0194174757281553,0.0145739910313901,0.0,0.0407854064173451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0449867084724967,24.0,ACT,2.88,24.0,8.333333333333334,,0.0,0.0,0.0,25,2.88,1,14.979638659429664,38.71151007976907,0.0,0.4755440844263385,9
438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,00-0029438,2013,Chris Polk,phi,6,RB,REG,11,98.0,3,0.0,0.0,5.0,8.48420587577857,0,4,5,61.0,0,0.0,0.0,11.0,49.0,1.0,2.910852208151482,0,0.3809523809523814,0.1692709856465041,0.0459162901427673,0.2860478815696933,0.0,33.9,6,0.0260416666666666,0.0062076749435665,0.0633893919793014,0.0440286399548532,0.0359034726309593,0.0,0.0128205128205128,0.0112359550561797,0.0179517363154796,0.0287227781047675,0.3177083333333333,0.0587724467326241,23.0,ACT,8.909090909090908,16.333333333333332,1.8333333333333333,15.25,0.6666666666666666,12.2,80.0,15,10.6,3,14.57062837082567,36.3967338151874,0.5401948327801537,0.556477622892017,11
439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,00-0029438,2014,Chris Polk,phi,9,RB,REG,46,172.0,4,0.0,0.0,12.0,-4.418875110394115,0,2,3,16.0,0,0.0,0.0,2.0,21.0,1.0,0.7049999986775219,0,-5.5,0.0685364541296744,0.0059240472913091,0.1069515142984281,1.0,48.8,9,0.0084507042253521,0.0006343165239454,0.0162790697674418,0.0131835095571845,0.0056980056980056,0.0,0.0078125,0.0069444444444444,0.0028490028490028,0.0045584045584045,0.0450704225352112,0.0536986533054269,24.0,ACT,3.739130434782609,19.11111111111111,5.111111111111111,8.0,0.2222222222222222,5.333333333333333,66.66666666666666,48,3.9166666666666665,4,10.866859336518012,35.05704763076681,0.1287678517199882,0.9383031154021576,10
440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,00-0029438,2015,Chris Polk,htx,15,RB,REG,99,334.0,1,0.0,0.0,13.0,-18.28601135639473,0,16,28,109.0,1,0.0,0.0,85.0,57.0,5.0,-5.43427068379242,0,16.41727395411606,0.6490561809211097,0.1924039825941268,1.1082670591975534,0.0,56.3,15,0.047945205479452,0.0153374233128834,0.0448818897637795,0.0841877468694848,0.0284669626534343,0.0384615384615384,0.0252525252525252,0.0267857142857142,0.0334642505574863,0.0304658778150551,0.1866438356164383,0.0552811463000627,25.0,ACT,3.3737373737373737,22.266666666666666,6.6,6.8125,1.0666666666666669,3.892857142857143,57.14285714285714,115,3.8521739130434782,2,8.609368518958117,28.069778758421588,0.7982274679540707,1.6611953121502083,9
441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,00-0029441,2013,Jeremy Stewart,rai,3,RB,REG,2,2.0,1,0.0,0.0,1.0,1.842995686456561,0,2,2,6.0,0,0.0,0.0,0.0,6.0,0.0,-2.091203935444355,0,-4.0,0.0747282608695652,0.0005271790065604,0.1124614166089401,1.0,12.8,3,0.018018018018018,0.0,0.0133037694013303,0.027027027027027,0.0072904009720534,0.0,0.0,0.0,0.0036452004860267,0.0058323207776427,0.054054054054054,0.0562694852102501,24.0,ACT,1.0,0.6666666666666666,0.6666666666666666,3.0,0.6666666666666666,3.0,100.0,4,2.0,1,10.179686962068738,26.293483624762327,0.0472338029187347,0.0101796869620687,11
442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,00-0029441,2014,Jeremy Stewart,den,3,RB,REG,6,22.0,0,0.0,0.0,1.0,-0.3590589936356991,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092390391399294,25.0,ACT,3.6666666666666665,7.333333333333333,2.0,,0.0,,,6,3.6666666666666665,0,11.302004015889816,42.43120548585134,0.0,0.1392964080389781,10
443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,00-0029492,2013,Jamize Olawale,rai,6,RB,REG,3,6.0,0,0.0,0.0,0.0,-2.7890975957511857,0,7,11,63.0,0,0.0,0.0,49.0,50.0,3.0,-5.798031985094047,0,11.875,0.3445954106280193,0.1839735901026941,0.6456746290139149,0.0,6.9,6,0.055,0.0313499680102367,0.070323488045007,0.1075799744081894,0.0417218543046357,0.0,0.0422535211267605,0.0379746835443038,0.0208609271523178,0.0333774834437086,0.315,0.0291160452450775,24.0,ACT,2.0,1.0,0.5,9.0,1.1666666666666667,5.727272727272728,63.63636363636363,10,6.9,0,10.179686962068738,26.293483624762327,0.4959549306467145,0.0305390608862062,11
