,player_id,season,player_display_name,team,GP,position,age,season_type,carries,rushing_yards,rushing_tds,rushing_fumbles_lost,rushing_first_downs,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_2pt_conversions,special_teams_tds,rrtd,fantasy_points,oline,qb,rb,wrte,dst
966,00-0029580,2017,Rishard Matthews,oti,14,WR,27.0,REG,1,-3.0,0,0.0,0.0,0,53,87,795.0,4,0.0,1023.0,277.0,36.0,0,0.0,4,103.2,43.69988090512108,10.676563974356093,11.376149492468018,30.387143619321183,98.66162426347258
967,00-0029580,2018,Rishard Matthews,nyj,5,WR,28.0,REG,0,0.0,0,0.0,0.0,0,5,9,24.0,0,0.0,45.0,5.0,1.0,0,0.0,0,2.4000000000000004,35.60393457493551,8.870423025316727,8.607709854089052,25.24658861051684,95.98305521552658
968,00-0029587,2013,Rhett Ellison,min,5,TE,24.0,REG,0,0.0,0,0.0,0.0,0,5,10,61.0,1,0.0,32.0,40.0,4.0,0,0.0,1,12.1,46.86423156443832,11.336944111582293,12.63344667893255,32.26668708681114,79.43979891493703
969,00-0029587,2014,Rhett Ellison,min,14,TE,25.0,REG,0,0.0,0,0.0,0.0,0,19,26,208.0,1,0.0,68.0,158.0,12.0,1,0.0,1,28.8,40.61039403225307,9.978102705239456,10.35515474162886,28.399215391835373,100.15357060500608
970,00-0029587,2015,Rhett Ellison,min,11,TE,26.0,REG,0,0.0,0,0.0,0.0,0,11,19,124.0,1,0.0,28.0,126.0,5.0,0,0.0,1,18.4,46.93675889328063,10.898001377328264,14.408720759135743,31.017388535472755,108.0071461280083
971,00-0029587,2016,Rhett Ellison,min,9,TE,27.0,REG,1,1.0,1,0.0,1.0,0,9,14,57.0,0,0.0,42.0,34.0,2.0,0,0.0,1,11.8,39.49099185646089,10.569956421134492,6.735511684928097,30.08372212169048,112.16695677782673
972,00-0029587,2017,Rhett Ellison,nyg,12,TE,28.0,REG,0,0.0,0,0.0,0.0,0,24,32,235.0,2,0.0,163.0,131.0,13.0,0,0.0,2,35.5,30.996427153632396,7.899376379584821,6.8134957398018745,22.48284046497218,92.755508222605
973,00-0029587,2018,Rhett Ellison,nyg,13,TE,29.0,REG,0,0.0,0,0.0,0.0,0,25,34,272.0,1,0.0,215.0,130.0,13.0,1,0.0,1,35.2,44.67500070867704,11.538232137259444,9.232184937876132,32.83958377527688,91.27741335053216
974,00-0029587,2019,Rhett Ellison,nyg,10,TE,30.0,REG,0,0.0,0,0.0,0.0,0,18,28,167.0,1,0.0,146.0,83.0,4.0,0,0.0,1,22.700000000000003,40.831802140753055,10.38287085233146,9.064043906090356,29.55124781048185,85.36536615958718
975,00-0029590,2013,Taylor Thompson,oti,4,TE,23.0,REG,0,0.0,0,0.0,0.0,0,3,7,13.0,1,0.0,52.0,3.0,1.0,0,0.0,1,7.300000000000001,46.36300983647641,11.44295342345948,11.6242524827737,32.56840589753852,98.901065724723
976,00-0029590,2014,Taylor Thompson,oti,3,TE,24.0,REG,0,0.0,0,0.0,0.0,0,2,4,24.0,0,0.0,57.0,10.0,2.0,0,0.0,0,2.4000000000000004,30.953044231900208,7.947332315137729,6.57699032775053,22.619330435391998,83.03206678884739
977,00-0029601,2013,Brandon Bostick,gnb,5,TE,24.0,REG,0,0.0,0,0.0,0.0,0,7,14,120.0,1,0.0,154.0,62.0,5.0,0,0.0,1,18.0,53.88133575590502,13.476990312780831,12.8230247810059,38.35758781329929,80.82696334418125
978,00-0029601,2014,Brandon Bostick,gnb,2,TE,25.0,REG,0,0.0,0,0.0,0.0,0,2,4,3.0,1,0.0,5.0,1.0,1.0,0,0.0,1,6.3,65.12520506391803,16.570207075800916,14.418680400544282,47.16135860035645,99.60860906862746
979,00-0029601,2016,Brandon Bostick,nyj,9,TE,27.0,REG,0,0.0,0,0.0,0.0,0,8,11,63.0,0,0.0,27.0,39.0,2.0,0,0.0,0,6.300000000000001,35.47095076927624,8.816030423199138,8.657331603134812,25.091778896797543,93.41122399949172
980,00-0029608,2013,T.Y. Hilton,clt,16,WR,23.0,REG,2,6.0,0,0.0,0.0,0,82,138,1083.0,5,0.0,1639.0,380.0,46.0,0,0.0,5,138.9,49.37034020424785,12.484032212907744,11.22889973391381,35.531476298275884,105.1024669150713
981,00-0029608,2014,T.Y. Hilton,clt,15,WR,24.0,REG,2,20.0,0,0.0,1.0,0,82,131,1345.0,7,1.0,1811.0,370.0,63.0,0,0.0,7,176.5,53.98210914043397,14.36113460539346,9.5433978708536,40.8739984922737,109.31622847655072
982,00-0029608,2015,T.Y. Hilton,clt,16,WR,25.0,REG,0,0.0,0,0.0,0.0,0,69,134,1124.0,5,0.0,1724.0,381.0,49.0,0,0.0,5,142.4,38.04347826086956,9.895858671314002,7.591179023374244,28.16513621835524,92.74540677648709
983,00-0029608,2016,T.Y. Hilton,clt,16,WR,26.0,REG,0,0.0,0,0.0,0.0,0,91,155,1448.0,6,0.0,1898.0,342.0,66.0,1,0.0,6,182.8,52.96995314878587,13.782581922698428,10.554013306626016,39.22734854921861,89.56893906039079
984,00-0029608,2017,T.Y. Hilton,clt,16,WR,27.0,REG,0,0.0,0,0.0,0.0,0,57,109,966.0,4,1.0,1390.0,304.0,38.0,0,0.0,4,118.6,36.077808654227866,8.814602271359016,9.391053956769545,25.08771415694489,85.67520667167817
985,00-0029608,2018,T.Y. Hilton,clt,14,WR,28.0,REG,0,0.0,0,0.0,0.0,0,76,120,1270.0,6,0.0,1342.0,455.0,55.0,0,0.0,6,163.0,53.97284349576211,14.055613177147215,10.70736151357908,40.00443750418823,108.80064836227956
986,00-0029608,2019,T.Y. Hilton,clt,10,WR,29.0,REG,0,0.0,0,0.0,0.0,0,45,68,501.0,5,0.0,697.0,213.0,24.0,0,0.0,5,80.10000000000001,47.1315658996121,11.149541633373232,13.675026643483625,31.733310802677657,95.21332277989934
987,00-0029608,2020,T.Y. Hilton,clt,15,WR,30.0,REG,0,0.0,0,0.0,0.0,0,56,93,762.0,5,0.0,1166.0,194.0,42.0,1,0.0,5,108.2,48.52597219009433,12.169622532947995,11.42492611677475,34.63661797839045,109.59939430021808
988,00-0029608,2021,T.Y. Hilton,clt,10,WR,31.0,REG,0,0.0,0,0.0,0.0,0,23,37,331.0,3,0.0,476.0,71.0,15.0,0,0.0,3,51.1,52.80017673699326,12.257476256403883,16.216072636684668,34.88666319130336,103.30592208230456
989,00-0029608,2022,T.Y. Hilton,dal,3,WR,32.0,REG,0,0.0,0,0.0,0.0,0,7,10,121.0,0,0.0,175.0,33.0,5.0,0,0.0,0,12.1,54.28986912263694,13.102788347525756,14.752503148988342,37.29255145065023,115.62394235350752
990,00-0029614,2013,Chris Givens,ram,16,WR,23.0,REG,3,8.0,0,0.0,1.0,0,34,83,569.0,0,1.0,1095.0,257.0,27.0,0,0.0,0,55.7,41.10018169287638,10.084202408081058,10.534824154216832,28.70119146915378,101.67142591098144
991,00-0029614,2014,Chris Givens,ram,9,WR,24.0,REG,1,4.0,0,0.0,0.0,0,11,20,159.0,1,0.0,252.0,44.0,5.0,0,0.0,1,22.3,38.38177484755626,9.662948414263266,8.892943608362641,27.5022377944416,115.53947530964754
992,00-0029614,2015,Chris Givens,rav,14,WR,25.0,REG,4,18.0,0,0.0,1.0,0,20,54,353.0,1,0.0,723.0,52.0,13.0,0,0.0,1,43.1,40.0197628458498,10.577490121085606,7.341061103152053,30.10516419078211,92.74540677648709
993,00-0029614,2015,Chris Givens,rav,14,WR,25.0,REG,4,18.0,0,0.0,1.0,0,20,54,353.0,1,0.0,723.0,52.0,13.0,0,0.0,1,43.1,40.0197628458498,10.577490121085606,7.341061103152053,30.10516419078211,92.74540677648709
994,00-0029632,2013,Mohamed Sanu,cin,16,WR,24.0,REG,4,16.0,0,0.0,0.0,0,47,78,455.0,2,1.0,703.0,254.0,28.0,0,0.0,2,58.1,47.86667502036213,12.288968735027105,10.174745658945705,34.97629563046176,126.71012361381617
995,00-0029632,2014,Mohamed Sanu,cin,16,WR,25.0,REG,7,51.0,0,0.0,2.0,0,56,98,790.0,5,0.0,1059.0,322.0,37.0,1,0.0,5,123.26,45.5628811093571,10.95635485181468,12.535630978095138,31.183471501318703,106.35701199716492
996,00-0029632,2015,Mohamed Sanu,cin,16,WR,26.0,REG,10,71.0,2,0.0,3.0,0,33,49,394.0,0,0.0,341.0,203.0,17.0,0,0.0,2,58.5,55.83003952569169,14.15521633348631,12.55290768665192,40.2879234106918,124.8459083546628
997,00-0029632,2016,Mohamed Sanu,atl,15,WR,27.0,REG,1,5.0,0,0.0,0.0,0,59,81,653.0,4,1.0,642.0,287.0,33.0,1,0.0,4,89.8,68.5771714872674,17.709319555323834,14.179838264244628,50.403447965152445,85.39784136546183
998,00-0029632,2017,Mohamed Sanu,atl,15,WR,28.0,REG,4,10.0,0,0.0,3.0,0,67,96,703.0,5,0.0,746.0,245.0,41.0,0,0.0,5,107.34,52.33822945613338,13.25716987182252,11.816760455734984,37.73194501980256,97.01734952118755
999,00-0029632,2018,Mohamed Sanu,atl,16,WR,29.0,REG,7,44.0,0,0.0,5.0,0,66,94,838.0,4,1.0,754.0,401.0,42.0,1,0.0,4,116.4,54.42639680244918,14.430069388734236,9.811409283191969,41.07019749101282,81.9957100537507
1000,00-0029632,2019,Mohamed Sanu,nwe,15,WR,30.0,REG,3,11.0,0,0.0,1.0,0,59,89,520.0,2,0.0,671.0,194.0,30.0,0,0.0,2,65.1,45.96494298130487,11.777205911657225,9.86098576349959,33.51973990240902,174.0218996062992
1001,00-0029632,2020,Mohamed Sanu,det,7,WR,31.0,REG,1,3.0,0,0.0,1.0,0,17,24,187.0,1,0.0,289.0,37.0,13.0,1,0.0,1,27.0,45.23607577042692,11.868525687267832,8.635115204251425,33.779650032993054,69.7630938670574
1002,00-0029632,2021,Mohamed Sanu,sfo,8,WR,32.0,REG,0,0.0,0,0.0,0.0,0,15,24,177.0,0,0.0,227.0,44.0,12.0,0,0.0,0,17.700000000000003,50.59096432121948,12.601575773698064,12.241558055855435,35.866023355909874,105.33837914592245
1003,00-0029634,2013,James Hanna,dal,8,TE,24.0,REG,0,0.0,0,0.0,0.0,0,12,15,73.0,0,0.0,21.0,61.0,2.0,0,0.0,0,7.300000000000001,54.633168347847885,14.25270732153566,10.741696934588004,40.5653977612938,78.06752608962553
1004,00-0029634,2014,James Hanna,dal,5,TE,25.0,REG,0,0.0,0,0.0,0.0,0,4,6,48.0,0,0.0,43.0,14.0,3.0,0,0.0,0,4.800000000000001,61.65846410994521,14.850640875089786,16.872307412358158,42.26720864448631,100.15357060500608
1005,00-0029634,2015,James Hanna,dal,8,TE,26.0,REG,0,0.0,0,0.0,0.0,0,9,14,79.0,0,0.0,60.0,77.0,4.0,0,0.0,0,7.9,37.055335968379445,9.137768846170102,9.321138369093406,26.007495946791828,97.40346502262123
1006,00-0029634,2017,James Hanna,dal,7,TE,28.0,REG,0,0.0,0,0.0,0.0,0,4,9,88.0,1,0.0,88.0,29.0,4.0,0,0.0,1,14.8,51.32195315601429,12.12233690204503,14.961971087043954,34.50203579812816,100.89640609012858
1007,00-0029638,2013,Michael Floyd,crd,16,WR,23.0,REG,0,0.0,0,0.0,0.0,0,65,112,1041.0,5,0.0,1529.0,282.0,48.0,0,0.0,5,134.1,42.854457740743065,11.16143802211102,8.496741511541593,31.76716975523906,116.88513342721988
1008,00-0029638,2014,Michael Floyd,crd,16,WR,24.0,REG,1,2.0,0,0.0,0.0,0,47,99,841.0,6,1.0,1747.0,115.0,34.0,0,0.0,6,118.3,37.63890178599065,9.958125748753163,6.86619849413816,28.342357900297465,116.83824388801804
1009,00-0029638,2015,Michael Floyd,crd,15,WR,25.0,REG,0,0.0,0,0.0,0.0,0,52,89,849.0,6,0.0,1413.0,208.0,40.0,0,0.0,6,120.9,58.54743083003952,15.079719280123248,12.257996687881086,42.91920102804309,110.39832746478876
1010,00-0029638,2016,Michael Floyd,nwe,14,WR,26.0,REG,0,0.0,0,0.0,0.0,0,37,76,488.0,5,0.0,1110.0,69.0,31.0,0,0.0,5,78.8,56.9899942359705,14.578360542847175,12.31737561067546,41.49225692964196,131.33223665218668
1011,00-0029638,2017,Michael Floyd,min,10,WR,27.0,REG,0,0.0,0,0.0,0.0,0,10,17,78.0,0,0.0,125.0,34.0,3.0,0,0.0,0,7.8,51.57602223104406,12.812441863741183,12.612604124402162,36.46618068910952,128.35055774278212
1012,00-0029638,2018,Michael Floyd,was,10,WR,28.0,REG,0,0.0,0,0.0,0.0,0,10,24,100.0,1,0.0,343.0,29.0,5.0,1,0.0,1,18.0,36.51104118830966,8.885538869662103,9.638099927271195,25.28961062903829,101.92659592379334
1013,00-0029640,2013,Brian Quick,ram,14,WR,24.0,REG,0,0.0,0,0.0,0.0,0,18,34,302.0,2,0.0,371.0,105.0,15.0,0,0.0,2,42.2,41.10018169287638,10.084202408081058,10.534824154216832,28.70119146915378,101.67142591098144
1014,00-0029640,2014,Brian Quick,ram,7,WR,25.0,REG,0,0.0,0,0.0,0.0,0,25,39,375.0,3,0.0,625.0,72.0,19.0,0,0.0,3,55.5,38.38177484755626,9.662948414263266,8.892943608362641,27.5022377944416,115.53947530964754
1015,00-0029640,2015,Brian Quick,ram,9,WR,26.0,REG,0,0.0,0,0.0,0.0,0,10,32,102.0,0,0.0,512.0,39.0,5.0,0,0.0,0,10.2,31.86758893280632,7.51386721120427,9.34161744550501,21.385622062658307,119.30841125342732
1016,00-0029640,2016,Brian Quick,ram,16,WR,27.0,REG,0,0.0,0,0.0,0.0,0,41,77,564.0,3,0.0,895.0,177.0,22.0,0,0.0,3,74.4,26.721449579521437,6.86043229329692,5.679461444283724,19.52584575784508,103.68222891566263
1017,00-0029640,2017,Brian Quick,was,5,WR,28.0,REG,0,0.0,0,0.0,0.0,0,6,8,76.0,0,0.0,55.0,27.0,5.0,0,0.0,0,7.6,43.95394998015085,11.442605878639815,8.734717366027887,32.56741673151332,98.11058623681654
1018,00-0029640,2018,Brian Quick,was,2,WR,29.0,REG,0,0.0,0,0.0,0.0,0,3,3,18.0,0,0.0,17.0,1.0,2.0,0,0.0,0,1.8000000000000005,36.51104118830966,8.885538869662103,9.638099927271195,25.28961062903829,101.92659592379334
1019,00-0029654,2013,A.J. Jenkins,kan,7,WR,23.0,REG,2,6.0,0,0.0,0.0,0,8,17,130.0,0,0.0,200.0,44.0,4.0,0,0.0,0,13.6,44.859344652590686,10.82523671383684,12.19568776065944,30.810289108612547,119.57803403908191
1020,00-0029654,2014,A.J. Jenkins,kan,7,WR,24.0,REG,2,-2.0,0,0.0,0.0,0,9,15,93.0,0,0.0,131.0,43.0,5.0,0,0.0,0,9.1,47.79150029405392,11.576648326618884,12.824229865868997,32.948922160376824,116.18644562758212
1021,00-0029660,2013,Trevor Graham,buf,16,WR,24.0,REG,4,14.0,0,0.0,2.0,0,23,58,361.0,2,1.0,890.0,78.0,13.0,0,0.0,2,47.5,37.09040786918113,8.63802227726757,11.285326838142094,24.5851403276077,107.46020784004207
1022,00-0029660,2014,Trevor Graham,nyj,7,WR,25.0,REG,0,0.0,0,0.0,0.0,0,3,8,87.0,1,0.0,195.0,21.0,2.0,0,0.0,1,14.7,37.88652613984585,8.754217533325061,11.793763931949409,24.91584990254056,89.7637958856706
1023,00-0029660,2014,Trevor Graham,nyj,7,WR,25.0,REG,0,0.0,0,0.0,0.0,0,3,8,87.0,1,0.0,195.0,21.0,2.0,0,0.0,1,14.7,37.88652613984585,8.754217533325061,11.793763931949409,24.91584990254056,89.7637958856706
1024,00-0029660,2015,Trevor Graham,nor,3,WR,26.0,REG,0,0.0,0,0.0,0.0,0,4,4,24.0,0,0.0,-17.0,41.0,1.0,0,0.0,0,2.4,52.865612648221344,14.230851404764447,8.704691313386965,40.50319245971419,65.63998480821418
1025,00-0029664,2013,Josh Gordon,cle,14,WR,22.0,REG,5,88.0,0,0.0,4.0,0,87,159,1646.0,9,0.0,2177.0,631.0,64.0,0,0.0,9,227.4,35.0855209573335,9.286766749969717,6.38429149507052,26.43156690375996,97.81394654322833
1026,00-0029664,2014,Josh Gordon,cle,5,WR,23.0,REG,0,0.0,0,0.0,0.0,0,24,47,303.0,0,0.0,539.0,161.0,16.0,0,0.0,0,30.3,35.65790695514904,8.924080606181148,8.46610139932828,25.39930634066942,108.71678902539276
1027,00-0029664,2017,Josh Gordon,cle,5,WR,26.0,REG,0,0.0,0,0.0,0.0,0,18,42,335.0,1,0.0,699.0,123.0,12.0,0,0.0,1,39.5,30.996427153632396,7.676563343870147,7.6704689540890785,21.84868028639965,88.65543662510935
1028,00-0029664,2018,Josh Gordon,nwe,12,WR,27.0,REG,0,0.0,0,0.0,0.0,0,41,71,737.0,4,0.0,1014.0,264.0,30.0,0,0.0,4,97.7,51.47830030898319,12.970969525891652,11.885616040427312,36.917374804460856,113.29823160105455
1029,00-0029664,2019,Josh Gordon,sea,11,WR,28.0,REG,1,1.0,0,0.0,0.0,0,27,47,426.0,1,0.0,518.0,149.0,16.0,0,0.0,1,46.7,48.29818881791932,11.778778401644365,12.65483272902486,33.52421545083396,96.1994641107008
1030,00-0029664,2021,Josh Gordon,kan,9,WR,30.0,REG,0,0.0,0,0.0,0.0,0,5,14,32.0,1,0.0,153.0,5.0,3.0,0,0.0,1,9.2,59.86965646746934,15.460616203016633,12.379679287822327,44.003292270124255,96.0371646901632
1031,00-0029664,2022,Josh Gordon,oti,1,WR,31.0,REG,0,0.0,0,0.0,0.0,0,0,1,0.0,0,0.0,12.0,0.0,0.0,0,0.0,0,0.0,35.95822500330498,8.401257613793362,10.83734072014536,23.91127167002726,104.66372585446516
1032,00-0029667,2013,Nick Toon,nor,5,WR,24.0,REG,0,0.0,0,0.0,0.0,0,4,12,68.0,0,0.0,218.0,9.0,2.0,0,0.0,0,6.8,57.38988785163836,15.451812837844908,9.437816045639485,43.97823653848166,112.36360497237568
1033,00-0029667,2014,Nick Toon,nor,6,WR,25.0,REG,1,4.0,0,0.0,0.0,0,17,23,215.0,1,1.0,311.0,42.0,13.0,0,0.0,1,25.9,56.95360138669637,14.85120476460029,11.22430333864992,42.26881356078544,77.09865196078431
1034,00-0029673,2013,DeVier Posey,htx,9,WR,23.0,REG,0,0.0,0,0.0,0.0,0,15,25,155.0,0,0.0,218.0,74.0,5.0,0,0.0,0,15.500000000000002,32.328801453543015,8.20510302659651,7.2364731804188915,23.35298553723622,94.61976801365309
1035,00-0029673,2014,DeVier Posey,htx,1,WR,24.0,REG,0,0.0,0,0.0,0.0,0,1,1,30.0,0,0.0,27.0,3.0,1.0,0,0.0,0,3.0,41.84851580152908,10.013593759243888,11.70439681089687,28.50022839169414,121.54423465185134
1036,00-0029689,2013,Dwayne Allen,clt,1,TE,23.0,REG,0,0.0,0,0.0,0.0,0,1,2,20.0,1,0.0,34.0,5.0,1.0,0,0.0,1,8.0,49.37034020424785,12.484032212907744,11.22889973391381,35.531476298275884,105.1024669150713
1037,00-0029689,2014,Dwayne Allen,clt,12,TE,24.0,REG,0,0.0,0,0.0,0.0,0,29,50,395.0,8,0.0,444.0,167.0,24.0,0,0.0,8,87.5,53.98210914043397,14.36113460539346,9.5433978708536,40.8739984922737,109.31622847655072
1038,00-0029689,2015,Dwayne Allen,clt,12,TE,25.0,REG,1,1.0,0,0.0,1.0,0,16,29,109.0,1,0.0,176.0,50.0,4.0,0,0.0,1,17.0,38.04347826086956,9.895858671314002,7.591179023374244,28.16513621835524,92.74540677648709
1039,00-0029689,2016,Dwayne Allen,clt,14,TE,26.0,REG,0,0.0,0,0.0,0.0,0,35,52,406.0,6,0.0,468.0,118.0,25.0,1,0.0,6,78.6,52.96995314878587,13.782581922698428,10.554013306626016,39.22734854921861,89.56893906039079
1040,00-0029689,2017,Dwayne Allen,nwe,12,TE,27.0,REG,0,0.0,0,0.0,0.0,0,10,22,86.0,1,0.0,157.0,64.0,5.0,0,0.0,1,14.6,66.31202858277095,17.00486623182163,14.171102638472714,48.39846542903079,111.01614617508748
1041,00-0029689,2018,Dwayne Allen,nwe,3,TE,28.0,REG,0,0.0,0,0.0,0.0,0,3,4,27.0,0,0.0,32.0,28.0,2.0,0,0.0,0,2.7,51.47830030898319,12.970969525891652,11.885616040427312,36.917374804460856,113.29823160105455
1042,00-0029694,2013,Michael Egnew,mia,7,TE,23.0,REG,0,0.0,0,0.0,0.0,0,7,11,69.0,0,0.0,76.0,30.0,2.0,0,0.0,0,6.9,39.09529478102876,10.11187299121118,8.02253454026843,28.779946205754896,109.87905942595336
1043,00-0029697,2013,Coby Fleener,clt,16,TE,24.0,REG,0,0.0,0,0.0,0.0,0,52,87,608.0,4,0.0,723.0,254.0,32.0,2,0.0,4,88.8,49.37034020424785,12.484032212907744,11.22889973391381,35.531476298275884,105.1024669150713
1044,00-0029697,2014,Coby Fleener,clt,16,TE,25.0,REG,0,0.0,0,0.0,0.0,0,51,92,774.0,8,0.0,976.0,295.0,40.0,0,0.0,8,125.4,53.98210914043397,14.36113460539346,9.5433978708536,40.8739984922737,109.31622847655072
1045,00-0029697,2015,Coby Fleener,clt,15,TE,26.0,REG,0,0.0,0,0.0,0.0,0,54,84,491.0,3,0.0,671.0,178.0,23.0,1,0.0,3,69.10000000000001,38.04347826086956,9.895858671314002,7.591179023374244,28.16513621835524,92.74540677648709
1046,00-0029697,2016,Coby Fleener,nor,16,TE,27.0,REG,1,2.0,1,0.0,1.0,0,50,81,631.0,3,0.0,756.0,212.0,28.0,0,0.0,4,87.3,61.24650832828365,16.20505207089777,11.168686644333569,46.12207127870904,76.19145668426124
1047,00-0029697,2017,Coby Fleener,nor,11,TE,28.0,REG,0,0.0,0,0.0,0.0,0,22,30,295.0,2,0.0,229.0,111.0,13.0,0,0.0,2,41.5,61.23064708217546,15.347233526787631,14.448955241735035,43.68058773008788,102.03290994875644
1048,00-0029702,2013,Juron Criner,rai,1,WR,23.0,REG,0,0.0,0,0.0,0.0,0,3,8,32.0,0,0.0,77.0,9.0,2.0,0,0.0,0,3.2,38.09285132510495,9.238251003294872,10.179686962068738,26.293483624762327,81.7603177432085
1049,00-0029707,2013,Justin Blackmon,jax,4,WR,23.0,REG,1,-1.0,0,0.0,0.0,0,29,48,415.0,1,0.0,402.0,219.0,17.0,0,0.0,1,47.400000000000006,29.572081949752523,7.756081944677975,5.65541393709543,22.07500245792962,83.1736975267207
1050,00-0029708,2013,Kendall Wright,oti,16,WR,23.0,REG,0,0.0,0,0.0,0.0,0,94,140,1079.0,2,0.0,1101.0,548.0,52.0,0,0.0,2,119.9,46.36300983647641,11.44295342345948,11.6242524827737,32.56840589753852,98.901065724723
1051,00-0029708,2014,Kendall Wright,oti,14,WR,24.0,REG,4,54.0,0,0.0,2.0,0,57,93,715.0,6,1.0,809.0,365.0,33.0,0,0.0,6,110.9,30.953044231900208,7.947332315137729,6.57699032775053,22.619330435391998,83.03206678884739
1052,00-0029708,2015,Kendall Wright,oti,10,WR,25.0,REG,5,17.0,0,0.0,1.0,0,36,60,408.0,3,0.0,701.0,143.0,21.0,0,0.0,3,60.50000000000001,37.055335968379445,9.51469618313522,7.871417842304492,27.080289136615622,88.76735361725858
1053,00-0029708,2016,Kendall Wright,oti,11,WR,26.0,REG,1,15.0,0,0.0,1.0,0,29,43,416.0,3,0.0,435.0,124.0,18.0,0,0.0,3,61.1,48.94991206160121,11.805217698039776,13.33521101992232,33.59946575595936,104.22465972880948
1054,00-0029708,2017,Kendall Wright,chi,14,WR,27.0,REG,0,0.0,0,0.0,0.0,0,59,91,614.0,1,0.0,707.0,182.0,33.0,0,0.0,1,67.4,33.53711790393013,8.044750524458607,9.303193313721518,22.896597646536037,106.71702690419684
1055,00-0029738,2014,Darren Fells,crd,5,TE,28.0,REG,0,0.0,0,0.0,0.0,0,5,11,71.0,0,0.0,106.0,21.0,4.0,0,0.0,0,7.1000000000000005,37.63890178599065,9.958125748753163,6.86619849413816,28.342357900297465,116.83824388801804
1056,00-0029738,2015,Darren Fells,crd,11,TE,29.0,REG,0,0.0,0,0.0,0.0,0,21,28,311.0,3,0.0,248.0,140.0,15.0,0,0.0,3,49.1,58.54743083003952,15.079719280123248,12.257996687881086,42.91920102804309,110.39832746478876
1057,00-0029738,2016,Darren Fells,crd,9,TE,30.0,REG,0,0.0,0,0.0,0.0,0,14,18,154.0,1,0.0,106.0,90.0,7.0,0,0.0,1,21.4,48.00402004108718,12.348736335901872,10.10968429583588,35.146403417566866,108.6794409671857
1058,00-0029738,2017,Darren Fells,det,13,TE,31.0,REG,0,0.0,0,0.0,0.0,0,17,26,177.0,3,0.0,116.0,122.0,12.0,0,0.0,3,35.7,49.79753870583565,13.4495374634642,8.028056202909701,38.27945278062887,100.3330129292125
1059,00-0029738,2018,Darren Fells,cle,8,TE,32.0,REG,0,0.0,0,0.0,0.0,0,11,12,117.0,3,0.0,57.0,66.0,6.0,0,0.0,3,29.7,41.04657425518043,10.36337589044475,9.396751066044402,29.49576214972736,106.09751849306863
1060,00-0029738,2019,Darren Fells,htx,15,TE,33.0,REG,0,0.0,0,0.0,0.0,0,34,48,341.0,7,0.0,258.0,168.0,22.0,0,0.0,7,76.10000000000001,50.864759238195234,12.59682054143367,12.588401311089406,35.85248923331121,86.72068855473663
1061,00-0029738,2020,Darren Fells,htx,12,TE,34.0,REG,0,0.0,0,0.0,0.0,0,21,28,312.0,4,0.0,199.0,177.0,16.0,0,0.0,4,55.2,48.1147351376359,12.83234722812409,8.38250051853197,36.522834418507024,79.94086660205198
1062,00-0029738,2021,Darren Fells,det,3,TE,35.0,REG,0,0.0,0,0.0,0.0,0,4,5,43.0,0,0.0,24.0,27.0,2.0,0,0.0,0,4.300000000000001,39.98674472550535,9.924715243474868,9.812111964933871,28.247266462197697,78.74551464026203
1063,00-0029740,2016,Ifeanyi Momah,crd,3,TE,26.0,REG,0,0.0,0,0.0,0.0,0,2,4,50.0,0,0.0,45.0,16.0,2.0,0,0.0,0,5.0,48.00402004108718,12.348736335901872,10.10968429583588,35.146403417566866,108.6794409671857
1064,00-0029740,2017,Ifeanyi Momah,crd,1,TE,27.0,REG,0,0.0,0,0.0,0.0,0,1,2,46.0,0,0.0,32.0,23.0,1.0,0,0.0,0,4.6000000000000005,35.82373957919809,9.34432432014021,7.048778571421528,26.595384603475978,105.5243018346819
1065,00-0029755,2014,Brian Leonhardt,rai,7,TE,24.0,REG,0,0.0,0,0.0,0.0,0,6,8,35.0,1,0.0,47.0,9.0,2.0,0,0.0,1,9.5,29.962546816479403,7.821739392160087,5.871443133005715,22.26187365460948,85.39209779994852
1066,00-0029755,2015,Brian Leonhardt,sfo,1,TE,25.0,REG,0,0.0,0,0.0,0.0,0,1,1,4.0,0,0.0,2.0,2.0,0.0,0,0.0,0,0.4,31.620553359683797,8.001998309244685,7.167747457602529,22.774918264773333,89.74858760851193
1067,00-0029778,2013,Darius Johnson,atl,10,WR,22.0,REG,0,0.0,0,0.0,0.0,0,22,43,210.0,1,1.0,362.0,83.0,12.0,0,0.0,1,25.0,46.36300983647641,12.51163371921244,7.513943652954624,35.61003443160463,72.27935373044245
1068,00-0029793,2014,Brandon Williams,car,5,TE,26.0,REG,0,0.0,0,0.0,0.0,0,4,8,44.0,0,0.0,73.0,8.0,4.0,0,0.0,0,4.4,44.32475934008109,10.811169877525488,11.608288602230058,30.770252728341774,96.9270008728129
1069,00-0029793,2016,Brandon Williams,sea,2,TE,28.0,REG,0,0.0,0,0.0,0.0,0,2,3,36.0,0,0.0,34.0,7.0,2.0,0,0.0,0,3.6,44.92987097441658,11.697710071604847,8.92465258620432,33.29348251149072,120.22786230133131
