,season,season_type,player_display_name,player_position_x,team_abbr_x,avg_cushion / game,avg_separation / game,avg_intended_air_yards / game,percent_share_of_intended_air_yards / game,receptions / game,targets / game,catch_percentage / game,yards / game,rec_touchdowns / game,avg_yac / game,avg_expected_yac / game,avg_yac_above_expectation / game,player_position_y,team_abbr_y,efficiency / game,percent_attempts_gte_eight_defenders / game,avg_time_to_los / game,rush_attempts / game,rush_yards / game,expected_rush_yards / game,rush_yards_over_expected / game,avg_rush_yards / game,rush_yards_over_expected_per_att / game,rush_pct_over_expected / game,rush_touchdowns / game,player_id,team,GP,position,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh,age,status,y/c,y/g,c/g,y/rec,rec/g,y/tgt,catch %,touches,y/touch,rrtd,team_rush_yards,rb,team_receiving_yards,wrte,AV
10,2018,REG,Larry Fitzgerald,WR,ARI,6.40757150039503,2.231780977597841,9.519804334554337,30.3417752069944,10.0,16.384615384615383,59.83058608058608,105.46153846153848,0.6923076923076923,2.788411729574773,2.1825410409032395,0.6058706886715328,,,,,,,,,,,,,,00-0022921,crd,16,WR,1,1,32.0,1,0.0,0.0,0.0,0,0,28.0,4.0,1.0,3.088042840885464,0,1.1428571428571428,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,69,112,734.0,6,0.0,0.0,1033.0,205.0,39.0,0.6143362071169416,1,13.980574784417987,3.652458618010189,4.354660922045175,8.526950572446905,0.0,185.68,16,0.2262626262626262,0.2596129680824328,0.1630867143993635,0.5470843138598857,0.254507628294036,0.4,0.2846715328467153,0.2960526315789473,0.327253814147018,0.2836061026352289,1.4828282828282828,0.189283966726472,35.0,ACT,,0.0,0.0,10.63768115942029,4.3125,6.553571428571429,61.60714285714286,69,10.63768115942029,6,1342,6.1239277777808665,2523,17.418459274869917,5.067439202439365
11,2019,REG,Larry Fitzgerald,WR,ARI,6.220247318158032,3.217441050822788,7.479944680810671,23.476100167275835,10.214285714285714,14.785714285714286,71.43471862344732,110.71428571428572,0.5714285714285714,5.389382142857143,4.819802026107036,0.5695801167501059,,,,,,,,,,,,,,00-0022921,crd,16,WR,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,75,109,804.0,4,1.0,1.0,852.0,343.0,40.0,4.584142697727935,0,22.898474304076974,3.2648573800250307,3.345588643843957,7.239198120728315,0.0,177.4,16,0.1967509025270758,0.2030989272943981,0.1824468085106383,0.4576054956261322,0.211746115354227,0.2,0.2272727272727272,0.2244897959183673,0.2058730576771135,0.2093968922833816,1.4512635379061372,0.1295287606419486,36.0,ACT,,0.0,0.0,10.72,4.6875,7.376146788990826,68.80733944954129,75,10.72,4,1990,12.24103315767836,3477,32.79446598217356,7.583189718052213
12,2020,REG,Larry Fitzgerald,WR,ARI,6.143060846560847,3.426098964261704,5.387880070546737,11.713874615356213,10.77777777777778,14.11111111111111,76.34920634920634,83.0,0.1111111111111111,4.109500293944738,3.9081996514096793,0.2013006425350592,,,,,,,,,,,,,,00-0022921,crd,13,WR,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,54,72,409.0,1,0.0,0.0,432.0,185.0,25.0,-1.7713509171222093,0,13.063869093979749,2.073076236474471,1.5227905930023584,4.175567769813357,0.0,100.9,13,0.151578947368421,0.1143462149285336,0.1184379001280409,0.3188453929954585,0.1146621811045696,0.0434782608695652,0.1404494382022472,0.1293532338308457,0.0790702209870674,0.1004253970575687,0.8610526315789474,0.0759057534906114,37.0,INA,,0.0,0.0,7.574074074074074,4.153846153846154,5.680555555555555,75.0,54,7.574074074074074,1,2237,12.267931711435349,3916,32.91725833059236,3.4379873996967
13,2017,REG,Benjamin Watson,TE,BAL,5.908316270673189,3.2469835703287893,5.025201593999062,13.175088852331486,11.88888888888889,15.22222222222222,79.87576183778715,98.66666666666669,0.5555555555555556,4.342889734582357,4.623006988245844,-0.2801172536634877,,,,,,,,,,,,,,00-0022943,rav,16,TE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,61,79,522.0,4,1.0,0.0,416.0,263.0,30.0,12.207220605075356,0,29.810456072901523,2.160798393215037,1.6909504737209955,4.424862921427253,0.0,137.2,16,0.1393298059964726,0.1082769390942217,0.1746347941567065,0.2956162602700863,0.1613601236476043,0.2,0.1785714285714285,0.1808510638297872,0.1806800618238021,0.1690880989180834,0.9206349206349206,0.1082445759368836,36.0,ACT,,0.0,0.0,8.557377049180328,3.8125,6.6075949367088604,77.21518987341773,61,8.557377049180328,4,1856,12.67057551378318,3030,32.13662842706523,5.536409253771634
14,2018,REG,Benjamin Watson,TE,NO,4.377578125,2.674283116232397,7.922474637681161,16.242434012890392,12.25,15.75,79.85507246376812,133.25,0.75,2.667,2.670391083515876,-0.0033910835158768,,,,,,,,,,,,,,00-0022943,nor,13,TE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,35,46,400.0,2,0.0,0.0,470.0,87.0,21.0,20.63601065912265,0,14.016095263839013,1.4251722462292564,1.9368988887366057,3.4935875914595087,0.0,87.0,13,0.1057471264367816,0.1483585858585858,0.0538699690402476,0.277307558342041,0.1139601139601139,0.074074074074074,0.1206896551724138,0.1144278606965174,0.094017094017094,0.105982905982906,0.9195402298850576,0.0633879781420765,37.0,ACT,,0.0,0.0,11.428571428571429,2.6923076923076925,8.695652173913043,76.08695652173914,35,11.428571428571429,2,2025,15.986128086692675,4042,47.778054993889775,4.728159821265688
15,2016,REG,John Kuhn,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0022999,nor,13,RB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,18,37.0,4,0.0,0.0,12.0,4.352981295058271,0,16,20,70.0,1,0.0,0.0,15.0,50.0,5.0,0.410649479861604,0,21.089285714285715,0.5026184764050694,0.0930635242792866,0.8190721816031047,0.0,56.7,13,0.0366300366300366,0.0039968025579536,0.0255754475703324,0.0581424969914178,0.0169082125603864,0.0344827586206896,0.0232558139534883,0.0245901639344262,0.025695485590538,0.0204231217724471,0.1282051282051282,0.0388808887060275,33.0,ACT,2.055555555555556,2.8461538461538463,1.3846153846153846,4.375,1.2307692307692308,3.5,80.0,34,3.147058823529412,5,1742,11.168686644333569,5074,46.12207127870904,0.8735142695183247
16,2016,REG,Frank Gore,,,,,,,,,,,,,,,RB,IND,3.8648131363162936,21.810002533823774,2.327528090267222,32.3125,125.4375,,,3.898568753010554,,,0.5,00-0023500,clt,16,RB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,263,1025.0,4,2.0,1.0,50.0,-24.409346072387304,0,38,47,277.0,4,0.0,0.0,1.0,286.0,14.0,10.145314327673988,0,-18.25555555555556,1.315025432505015,0.0115250191847859,1.9806056621868728,0.0,214.2,16,0.0806174957118353,0.0002062706270627,0.1588888888888888,0.1210912600694031,0.0616789133823202,0.125,0.0636363636363636,0.0714285714285714,0.0933394566911601,0.0743431307058561,0.4751286449399657,0.1398592266607467,33.0,ACT,3.897338403041825,64.0625,16.4375,7.2894736842105265,2.375,5.893617021276596,80.85106382978722,301,4.325581395348837,8,1628,10.554013306626016,4202,39.22734854921861,9.230785036940553
17,2017,REG,Frank Gore,,,,,,,,,,,,,,,RB,IND,3.8072705854136575,25.9136661351101,2.545625908570944,32.0625,118.0,,,3.7580141416646233,,,0.375,00-0023500,clt,16,RB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,261,961.0,3,3.0,0.0,49.0,-24.00169583165191,0,29,38,245.0,1,0.0,0.0,-26.0,275.0,9.0,4.851583616653631,0,5.680555555555555,1.3022527222756055,-0.128698284255983,1.8632902844342203,0.0,173.6,16,0.0780287474332648,-0.0070690592713431,0.1670716889428918,0.1113878737328228,0.0759454432734035,0.0769230769230769,0.0608108108108108,0.062111801242236,0.0764342600982402,0.0761409700033382,0.5030800821355236,0.1624342683908153,34.0,ACT,3.681992337164751,60.0625,16.3125,8.448275862068966,1.8125,6.447368421052632,76.31578947368422,290,4.158620689655172,4,1661,9.391053956769545,2892,25.08771415694489,7.558697431620068
18,2018,REG,Frank Gore,,,,,,,,,,,,,,,RB,MIA,3.247479464095698,8.964701964701964,2.4685519857159584,27.5,131.1,118.91178390433431,10.988216095665663,4.968093573093573,0.5354309706171231,0.4063320013320013,0.0,00-0023500,mia,14,RB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,156,722.0,0,1.0,0.0,25.0,-3.905759742305973,0,12,16,124.0,1,0.0,0.0,21.0,115.0,8.0,6.865175573417218,0,4.266666666666666,0.5888371125442063,0.1054446613897708,0.9570669317891491,0.0,102.6,14,0.0399002493765586,0.0062686567164179,0.0727387729285262,0.0648652994379722,0.0411549950215731,0.0416666666666666,0.0588235294117647,0.05625,0.0414108308441199,0.0412573293505918,0.3092269326683292,0.0929752066115702,35.0,RES,4.628205128205129,51.57142857142857,11.142857142857142,10.333333333333334,0.8571428571428571,7.75,75.0,168,5.035714285714286,1,1738,9.640880435241574,2900,24.88479771680209,5.0690543988040675
19,2019,REG,Frank Gore,,,,,,,,,,,,,,,RB,BUF,4.521416265870851,33.168446885821304,2.544394400958037,27.181818181818183,100.8181818181818,100.33470853929964,-8.789253993845112,3.616648044838713,-0.404407104598713,0.3142461969069,0.3636363636363636,00-0023500,buf,15,RB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,166,599.0,2,0.0,0.0,30.0,-32.82823066375568,0,13,16,100.0,0,0.0,0.0,14.0,88.0,5.0,1.1109304146375507,0,8.166666666666668,0.4981116504158366,0.0808867539048039,0.8037882033571178,0.0,94.9,15,0.0328542094455852,0.0032043945983062,0.0614954577218728,0.0518448298470228,0.0305997552019583,0.0,0.0324675324675324,0.0289017341040462,0.0152998776009791,0.0244798041615667,0.2053388090349076,0.0800357588638127,36.0,ACT,3.608433734939759,39.93333333333333,11.066666666666666,7.6923076923076925,0.8666666666666667,6.25,81.25,179,3.905027932960894,2,2054,10.550429391767134,3229,25.965015787584665,3.8808999397610924
20,2020,REG,Frank Gore,,,,,,,,,,,,,,,RB,NYJ,4.204969928811616,9.304508364610667,2.6170792687296363,29.166666666666668,102.25,113.9710974534292,-13.054430786762529,3.603411207055709,-0.4105393811523415,0.4064436314436314,0.3333333333333333,00-0023500,nyj,15,RB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,187,653.0,2,1.0,1.0,32.0,-41.30601867538852,0,16,19,89.0,0,0.0,0.0,34.0,73.0,3.0,0.4342087780716661,0,16.928571428571427,0.6321398684265216,0.1301008130956522,1.039280371806739,0.0,100.2,15,0.0408602150537634,0.0084893882646691,0.053834808259587,0.0680818331923805,0.0312390312390312,0.0,0.0227272727272727,0.0204081632653061,0.0156195156195156,0.0249912249912249,0.1913978494623656,0.100900247719171,37.0,RES,3.4919786096256686,43.53333333333333,12.466666666666669,5.5625,1.0666666666666669,4.684210526315789,84.21052631578947,203,3.655172413793104,2,1683,7.497326196804168,2796,19.28411679001454,3.522781080993516
21,2016,REG,Darren Sproles,,,,,,,,,,,,,,,RB,PHI,4.379935608474036,7.915984724495363,2.860579289612826,33.5,155.25,,,4.52771412984179,,,0.5,00-0023564,phi,15,RB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,94,438.0,2,0.0,0.0,22.0,-2.6776500830653878,0,52,71,427.0,2,0.0,0.0,35.0,407.0,19.0,1.8881518461122595,0,12.494246031746032,1.8808697339888245,0.1231877972447517,2.907536059054563,0.0,162.5,15,0.1252204585537918,0.0080422794117647,0.2468162522741055,0.1942645113600996,0.1176957001102535,0.125,0.1043956043956044,0.106060606060606,0.1213478500551268,0.1191565600882028,0.7530864197530864,0.1293460264900662,33.0,ACT,4.659574468085107,29.2,6.266666666666667,8.211538461538462,3.466666666666667,6.014084507042254,73.23943661971832,146,5.924657534246576,4,1813,10.483840995801057,3585,31.089742945618564,6.235793904080364
22,2016,REG,Vernon Davis,TE,WAS,6.724396825396825,3.226905188725349,8.316674084322996,12.819702332113154,10.571428571428571,13.857142857142858,81.96894577039856,134.28571428571428,0.2857142857142857,5.001474025974025,5.539841021414698,-0.5383669954406737,,,,,,,,,,,,,,00-0024221,was,15,TE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,44,59,583.0,2,0.0,0.0,525.0,238.0,22.0,11.454887324494736,0,16.554730358277975,1.529299497479638,1.548992827968985,3.3782442257977467,0.0,114.3,15,0.1033274956217162,0.1055276381909547,0.1293478260869565,0.2394133539853382,0.126163168145423,0.0869565217391304,0.1032863849765258,0.1016949152542373,0.1065598449422767,0.1183218388641645,1.021015761821366,0.0766836180176312,32.0,ACT,,0.0,0.0,13.25,2.933333333333333,9.88135593220339,74.57627118644068,44,13.25,2,1696,10.020493237408392,4758,40.04212945754786,4.906381142024044
23,2017,REG,Vernon Davis,TE,WAS,4.672114845938375,2.910812372978026,11.261950821435294,27.423879165764568,9.714285714285714,16.0,58.74189992202414,137.85714285714286,0.7142857142857143,4.885271159626641,3.925049149026966,0.9602220105996752,,,,,,,,,,,,,,00-0024221,was,16,TE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,43,69,648.0,3,2.0,2.0,746.0,306.0,23.0,10.620744476965948,0,14.939461181002684,2.1144413644413644,2.7452970798538026,5.093370002559708,0.0,121.8,16,0.1277777777777777,0.1796291837226101,0.1429906542056074,0.3353700136447548,0.1583190813584168,0.1111111111111111,0.1204188481675392,0.1192660550458715,0.1347150962347639,0.1488774873089556,1.2,0.090167453842851,33.0,ACT,,0.0,0.0,15.069767441860463,2.6875,9.391304347826088,62.31884057971014,43,15.069767441860463,3,1448,8.734717366027887,3751,32.56741673151332,5.626149304724242
24,2018,REG,Vernon Davis,TE,WAS,4.645714285714286,2.3830899878937046,10.284285714285716,18.60350931596765,5.0,7.0,71.42857142857143,62.0,0.0,6.913999999999997,6.606182964020718,0.3078170359792791,,,,,,,,,,,,,,00-0024221,was,13,TE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,25,36,367.0,2,0.0,0.0,416.0,168.0,16.0,17.92919980105944,1,28.889285540010174,1.1325093547786955,1.5220258292168405,2.764182112619832,0.0,75.7,13,0.0831408775981524,0.123076923076923,0.1253731343283582,0.2231728548587671,0.1284114765570329,0.1428571428571428,0.1203007518796992,0.1224489795918367,0.1356343097070878,0.1313006098170548,0.8475750577367206,0.075299407153941,34.0,ACT,,0.0,0.0,14.68,1.9230769230769231,10.194444444444445,69.44444444444444,25,14.68,2,1774,9.638099927271195,3021,25.28961062903829,3.072256570955661
25,2016,REG,DeAngelo Williams,,,,,,,,,,,,,,,RB,PIT,4.962455334391533,24.592871220394517,3.0493242942402423,44.75,161.75,5.482005567551539,-2.482005567551539,3.712635869565217,-1.2410027837757696,0.5,1.75,00-0024242,pit,8,RB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,98,343.0,4,0.0,0.0,20.0,-6.638351520436117,0,18,27,118.0,2,0.0,0.0,-20.0,132.0,6.0,0.8392732052712399,0,-3.6204545454545456,0.7038910283591135,-0.0788977889593988,1.000608090267091,0.0,100.1,8,0.087378640776699,-0.0068917987594762,0.1390937829293993,0.1255545221574675,0.0530098831985624,0.1,0.055045871559633,0.0620155038759689,0.0765049415992812,0.0624079065588499,0.3818770226537217,0.1248223059081726,33.0,ACT,3.5,42.875,12.25,6.555555555555555,2.25,4.37037037037037,66.66666666666666,116,3.974137931034482,6,1760,10.758660931044629,4202,37.3960050787159,3.1468659017093197
26,2016,REG,Marcedes Lewis,TE,JAX,4.058,1.3012143315188054,4.683333333333333,6.26630689293758,4.0,6.0,66.66666666666666,23.0,0.0,1.4700000000000024,1.0868000760665,0.3831999239335024,,,,,,,,,,,,,,00-0024243,jax,10,TE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,20,30,169.0,1,0.0,0.0,139.0,106.0,9.0,-0.3979563043103553,0,22.82170868347339,0.702017063583771,0.4061945055980115,1.3373617492942649,0.0,42.900000000000006,10,0.072289156626506,0.0403249202204815,0.0896027049873203,0.1406936711161442,0.0644300419367136,0.0555555555555555,0.0629370629370629,0.062111801242236,0.0599927987461346,0.062655144660482,0.4072289156626506,0.0492639121747318,32.0,RES,,0.0,0.0,8.45,2.0,5.633333333333334,66.66666666666666,20,8.45,1,1631,8.370310751683876,3728,28.034018698074743,1.2708554613665857
27,2017,REG,Marcedes Lewis,TE,JAX,4.291161904761905,3.768201177157292,8.865975,15.197597958201062,7.4,13.8,60.0,100.8,1.6,7.039750000000001,6.271817387596988,0.7679326124030122,,,,,,,,,,,,,,00-0024243,jax,16,TE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,24,48,318.0,5,0.0,0.0,384.0,163.0,18.0,9.67954983947913,1,19.4157995810937,1.5398815997751087,1.5900750475371948,3.4228749329387,0.0,87.8,16,0.0910815939278937,0.094627895515032,0.0843685300207039,0.2123247073038662,0.0855758880516684,0.238095238095238,0.0932642487046632,0.1074766355140186,0.1618355630734532,0.1160797580603823,0.603415559772296,0.0646329613380053,33.0,ACT,,0.0,0.0,13.25,1.5,6.625,50.0,24,13.25,5,2262,12.74650434801539,3593,31.62921441248052,2.7993571341967174
28,2019,REG,Marcedes Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0024243,gnb,12,TE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,15,19,156.0,1,0.0,0.0,109.0,82.0,8.0,5.955226726393448,0,9.577777777777778,0.5834760876963156,0.3886062986848073,1.1472385406238386,0.0,36.6,12,0.0430839002267573,0.0281580986825109,0.0551816958277254,0.0871523292861448,0.0507317073170731,0.0526315789473684,0.0544217687074829,0.0542168674698795,0.0516816431322207,0.0511116816431322,0.3537414965986394,0.0334094020994979,35.0,ACT,,0.0,0.0,10.4,1.25,8.210526315789474,78.94736842105263,15,10.4,1,1795,11.406215596206808,3733,35.276961050284775,1.474204640729822
29,2020,REG,Marcedes Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0024243,gnb,10,TE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,10,17,107.0,3,0.0,0.0,111.0,57.0,6.0,3.913446376565844,0,13.05903361344538,0.5577619507202214,0.4267566051950219,1.1353725497168472,0.0,38.7,10,0.053125,0.0424961715160796,0.0424107142857142,0.1136844372128637,0.0408708938120702,0.1,0.0454545454545454,0.0555555555555555,0.0704354469060351,0.0526967150496562,0.334375,0.0363407579912106,36.0,ACT,,0.0,0.0,10.7,1.0,6.294117647058823,58.82352941176471,10,10.7,3,2118,15.37699712310674,4106,44.85851152669575,1.1689870271204204
30,2021,REG,Marcedes Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0024243,gnb,13,TE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,23,28,214.0,0,1.0,0.0,103.0,144.0,10.0,8.630607974133454,0,23.44253971834617,0.8410748683637678,0.4125328983871064,1.550385331416626,0.0,44.400000000000006,13,0.0611353711790393,0.029933158965417,0.0785597381342062,0.1156495839408925,0.0644966847498493,0.0,0.0578034682080924,0.05,0.0322483423749246,0.0515973477998794,0.4672489082969432,0.0365426083521258,37.0,ACT,,0.0,0.0,9.304347826086955,1.7692307692307692,7.642857142857143,82.14285714285714,23,9.304347826086955,0,1900,12.240125273598748,4315,40.7715351777976,2.022041373823566
31,2016,REG,Brandon Marshall,WR,NYJ,4.683826172632624,2.2298811867930426,13.150499252946128,36.90114991645818,7.733333333333333,16.8,47.58638468013468,103.2,0.4,2.773672128060264,4.498926459374428,-1.7252543313141646,,,,,,,,,,,,,,00-0024334,nyj,15,WR,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,59,128,788.0,3,0.0,0.0,1602.0,176.0,43.0,-0.404301976595022,0,8.846794421312854,3.735114411250649,5.262803558034098,9.28663410749984,0.0,155.8,15,0.2461538461538461,0.347354726799653,0.1160949868073878,0.6471145506704917,0.2294032023289665,0.2142857142857142,0.2774193548387096,0.272189349112426,0.2218444583073404,0.2263797047203161,1.515384615384615,0.1448763250883392,32.0,ACT,,0.0,0.0,13.35593220338983,3.933333333333333,6.15625,46.09375,59,13.35593220338983,3,1802,8.657331603134812,3466,25.091778896797543,5.704651405273071
32,2016,REG,Delanie Walker,TE,TEN,6.353313388013433,2.85161365016314,9.651594322577514,24.085429104297845,9.0,14.142857142857142,64.07511489444262,109.21428571428572,0.9285714285714286,3.8098723617652186,4.205670241795633,-0.3957978800304149,,,,,,,,,,,,,,00-0024389,oti,15,TE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,11.0,0,0.0,0.0,1.0,0.5849106883397326,0,65,102,800.0,7,1.0,0.0,966.0,271.0,35.0,23.17477046428632,0,13.27425621946366,3.462273165321397,3.446094175340098,7.605675670720164,0.0,188.1,15,0.2165605095541401,0.219047619047619,0.2161084529505582,0.5000788595693055,0.2281802624073017,0.2413793103448276,0.2108433734939759,0.2153846153846154,0.2347797863760646,0.2308200719948069,1.6985138004246283,0.1412756113681427,32.0,ACT,5.5,0.7333333333333333,0.1333333333333333,12.307692307692308,4.333333333333333,7.84313725490196,63.725490196078425,67,12.1044776119403,7,2187,13.33521101992232,3541,33.59946575595936,7.658027660181332
33,2017,REG,Delanie Walker,TE,TEN,6.6985167084377615,2.5716491861123183,8.961795407014156,24.24672357795409,9.0,13.625,67.05357142857143,97.0625,0.375,3.772131515444016,3.644702014150994,0.1274295012930218,,,,,,,,,,,,,,00-0024389,oti,16,TE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,-2.0,1,0.0,0.0,1.0,-0.5413728020503186,0,74,111,807.0,3,2.0,2.0,1011.0,248.0,43.0,1.4768408769308374,0,14.121132688821888,3.71123757951502,3.745146065932561,8.188458615425322,0.0,174.5,16,0.2237903225806451,0.2310857142857142,0.1910631741140215,0.5205540552995391,0.2377725397760754,0.2142857142857142,0.2738853503184713,0.2690058479532163,0.2260291270308948,0.2330751746780032,1.627016129032258,0.1495979287759546,33.0,ACT,-1.0,-0.125,0.125,10.905405405405403,4.625,7.27027027027027,66.66666666666666,76,10.592105263157896,4,1833,11.376149492468018,3191,30.387143619321183,7.672458880804658
34,2017,REG,Adrian Peterson,,,,,,,,,,,,,,,RB,ARI,5.8706611049015285,39.6830775402204,2.742475929893488,40.71428571428572,139.57142857142858,,,3.134193605622177,,,0.5714285714285714,00-0025394,crd,10,RB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,156,529.0,2,3.0,2.0,20.0,-41.092379595956885,0,11,19,70.0,0,0.0,0.0,35.0,55.0,3.0,-6.198294202625066,0,-1.95,0.5660236700815442,0.0930628718336759,0.9141795154058894,0.0,78.9,10,0.0535211267605633,0.0113158745554477,0.0531400966183574,0.0893343897852033,0.0271528316524437,0.0,0.0227272727272727,0.0198675496688741,0.0135764158262218,0.021722265321955,0.1971830985915492,0.0907188520443361,32.0,RES,3.391025641025641,52.9,15.6,6.363636363636363,1.1,3.684210526315789,57.89473684210527,167,3.586826347305389,2,1386,7.048778571421528,3640,26.595384603475978,3.2017843823271326
35,2018,REG,Adrian Peterson,,,,,,,,,,,,,,,RB,WAS,5.157395012009688,15.75943114772911,2.9625912223474464,36.61538461538461,151.0,141.36982460746617,6.707098469456907,3.8525825098862674,-0.0518719230070412,0.366966361784161,1.0,00-0025394,was,16,RB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,251,1042.0,7,2.0,1.0,47.0,-24.2657921242776,0,20,26,208.0,1,1.0,1.0,9.0,201.0,9.0,2.6784218707471155,0,47.43452380952381,0.8467009887830886,0.0604703026736066,1.3123806950461576,0.0,189.0,16,0.0510805500982318,0.002145411203814,0.1326732673267326,0.078337154110399,0.0632795862488591,0.0625,0.0576923076923076,0.0581395348837209,0.0628897931244295,0.0631236689990873,0.4086444007858546,0.164264979401693,33.0,ACT,4.151394422310757,65.125,15.6875,10.4,1.25,8.0,76.92307692307693,271,4.612546125461255,8,1774,9.638099927271195,3021,25.28961062903829,7.402385720193221
36,2019,REG,Adrian Peterson,,,,,,,,,,,,,,,RB,WAS,4.2763180918705626,30.08327789168433,2.8547761657263315,29.0,125.21428571428572,109.0301733538018,15.755540931912495,4.25957877685491,0.4936838406979563,0.4129692262987458,0.7142857142857143,00-0025394,was,15,RB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,211,898.0,5,2.0,1.0,41.0,-25.58274615739356,0,17,23,142.0,0,1.0,1.0,-43.0,161.0,7.0,-1.1702296046502694,0,10.933333333333334,0.7676089042468353,-0.2005853340486165,1.0110036225362211,0.0,147.0,15,0.0528735632183908,-0.012971342383107,0.1269716088328075,0.0689332709211005,0.0502654867256637,0.0,0.0503597122302158,0.0454545454545454,0.0251327433628318,0.0402123893805309,0.3264367816091954,0.148335015136226,34.0,ACT,4.2559241706161135,59.86666666666667,14.066666666666666,8.352941176470589,1.1333333333333333,6.173913043478261,73.91304347826086,228,4.56140350877193,5,1583,8.994478683435315,2812,24.422920317962483,6.3356691407630255
