Unnamed: 0,Rank,Name,Team,Position,Final PPG,Bye Week,ESPN ADP,VBD,Normalized VBD,Normalized ADP,Weighted Score
195,217,Bailey Zappe,NE,QB47,6.263570400004492,14,,-11.500200717646596,0.2496911307643793,,
196,218,Steven Sims,HOU,WR83,6.23555516747082,14,,-3.2283054678332137,0.5970670699886738,,
197,219,Gunner Olszewski,NYG,WR84,6.228829008092905,11,,-3.2350316272111286,0.5967846067972633,,
199,220,Justin Watson,KC,WR85,6.189758081113933,6,,-3.274102554190101,0.5951438340909128,,
200,221,Treylon Burks,TEN,WR86,6.17338527595414,5,,-3.2904753593498937,0.594456262694231,,
201,222,Kenny Pickett,PHI,QB48,6.149430490360386,5,,-11.614340627290703,0.244897857020192,,
202,223,Alec Pierce,IND,WR87,6.138076621711519,14,,-3.325784013592515,0.592973485584529,,
204,224,Dante Pettis,CHI,WR88,6.069304846905097,7,,-3.394555788398937,0.5900854340384167,,
205,225,Kenneth Gainwell,PHI,RB63,6.066759312631566,5,,-5.364630149045789,0.5073527094688156,,
206,226,Greg Dortch,ARI,WR89,6.056592140899803,11,,-3.4072684944042306,0.5895515674872449,,
207,227,Van Jefferson,PIT,WR90,6.02016316746012,9,,-3.443697467843914,0.5880217428846096,,
208,228,Montrell Washington,KC,WR91,5.954321947486555,6,,-3.5095386878174786,0.5852567591732278,,
209,229,Trey Palmer,TB,WR92,5.936361250430858,11,,-3.5274993848731757,0.5845025046982347,,
210,230,Cedric Tillman,CLE,WR93,5.896117066719377,10,,-3.567743568584657,0.5828124614018806,,
211,231,Derrick Gore,WAS,RB64,5.881855390289249,14,,-5.5495340713881065,0.4995877207026236,,
212,232,Equanimeous St. Brown,NO,WR94,5.870413389460571,12,,-3.593447245843463,0.5817330426278702,,
214,233,Justice Hill,BAL,RB65,5.859792264978384,14,,-5.5715971966989715,0.4986611858946232,,
216,234,Devin Duvernay,JAX,WR95,5.833740434554363,12,,-3.630120200749671,0.58019297209144,,
218,235,Brevin Jordan,HOU,TE27,5.804120444721941,14,,-1.345818238172929,0.6761215973650613,,
219,236,Skyy Moore,KC,WR96,5.773997727792424,6,,-3.6898629075116096,0.5776840937453683,,
220,237,Miles Sanders,CAR,RB66,5.76490929273284,11,,-5.666480168944515,0.49467660187792734,,
221,238,Kevin Harris,NE,RB67,5.762245464115572,14,,-5.669143997561783,0.4945647351363996,,
222,239,Michael Mayer,LV,TE28,5.756599789361254,10,,-1.393338893533616,0.6741259806665972,,
223,240,Ihmir Smith-Marsette,CAR,WR97,5.729036650346471,11,,-3.734823984957563,0.5757959658091888,,
224,241,Kalif Raymond,DET,WR98,5.713584083169764,5,,-3.7502765521342694,0.5751470395505353,,
225,242,Chris Moore,ARI,WR99,5.710705994749392,11,,-3.7531546405546417,0.5750261750281974,,
227,243,Harrison Bryant,LV,TE29,5.652843517830531,10,,-1.497095165064339,0.6697687649155626,,
228,244,Ray-Ray McCloud,ATL,WR100,5.652726237304696,12,,-3.8111343979993375,0.5725913312481336,,
229,245,Jalen Reagor,NE,WR101,5.469642958070489,14,,-3.9942176772335447,0.5649027998826425,,
230,246,Ronnie Bell,SF,WR102,5.459635763548292,9,,-4.004224871755742,0.5644825505333502,,
231,247,Sam Ehlinger,IND,QB49,5.458390799597956,14,,-12.305380318053132,0.21587783749984324,,
233,248,K.J. Osborn,NE,WR103,5.439523946329868,14,,-4.024336688974166,0.5636379603657081,,
234,249,Tyler Boyd,TEN,WR104,5.40753963491844,5,,-4.056321000385593,0.5622947881081487,,
235,250,Teagan Quitoriano,HOU,TE30,5.401889877610615,14,,-1.748048805284255,0.6592300366265268,,
236,251,Damiere Byrd,WAS,WR105,5.3910783266250775,14,,-4.072782308678956,0.5616035000470001,,
238,252,Allen Lazard,NYJ,WR106,5.348451522735582,12,,-4.115409112568452,0.5598133992792738,,
240,253,Josh Reynolds,DEN,WR107,5.322545672386309,14,,-4.141314962917725,0.5587254903025871,,
241,254,Samori Toure,GB,WR108,5.302409814868493,10,,-4.161450820435541,0.5578798905692618,,
242,255,Daniel Bellinger,NYG,TE31,5.267638765770231,11,,-1.882299917124639,0.6535921985423814,,
243,256,Nick Westbrook-Ikhine,TEN,WR109,5.261916274661215,5,,-4.201944360642819,0.5561793756162542,,
244,257,Racey McMath,DAL,WR110,5.2391428193082845,7,,-4.224717815995749,0.5552230106957984,,
245,258,Tyler Huntley,CLE,QB50,5.210146611841777,10,,-12.553624505809312,0.20545289191307212,,
246,259,Marquez Callaway,PIT,WR111,5.199979463363133,9,,-4.263881171940901,0.553578356460733,,
247,260,John Metchie,HOU,WR112,5.177427947305741,14,,-4.286432687998293,0.5526313118192351,,
249,261,Michael Burton,DEN,RB68,5.147398125711678,14,,-6.283991335965677,0.46874439225156567,,
250,262,Jaret Patterson,LAC,RB69,5.14317044515522,5,,-6.288219016522135,0.46856685198301923,,
251,263,Jamaal Williams,NO,RB70,5.126056468241729,12,,-6.305332993435626,0.46784815528478413,,
252,264,DeAndre Carter,CHI,WR113,5.125168624732676,7,,-4.338692010571358,0.5504366961097998,,
253,265,Elijah Higgins,ARI,WR114,5.118251904224111,11,,-4.345608731079923,0.5501462303567344,,
254,266,Peyton Hendershot,DAL,TE32,5.116118497579979,7,,-2.033820185314891,0.6472291470427516,,
256,267,Emari Demercado,ARI,RB71,5.108775688421482,11,,-6.322613773255873,0.4671224537448956,,
257,268,John Ross,PHI,WR115,5.101424960664406,5,,-4.362435674639627,0.5494395875443199,,
258,269,Jameis Winston,CLE,QB51,5.098724940116975,10,,-12.665046177534114,0.20077376981391143,,
259,270,Juwann Winfree,IND,WR116,5.077656586194697,14,,-4.386204049109336,0.5484414412724076,,
260,271,Marquez Valdes-Scantling,BUF,WR117,5.061303706942248,12,,-4.402556928361785,0.54775470665866,,
261,272,Malik Heath,GB,WR118,5.060414914237042,10,,-4.4034457210669915,0.5477173820563263,,
262,273,Isaiah McKenzie,NYG,WR119,5.054698986252436,11,,-4.4091616490515975,0.5474773432511642,,
263,274,David Bell,CLE,WR120,5.051015934930949,10,,-4.412844700373085,0.5473226745357882,,
264,275,A.T. Perry,NO,WR121,5.0434614853219255,12,,-4.420399149982108,0.5470054275266077,,
265,276,Tyrie Cleveland,IND,WR122,5.008671799406344,14,,-4.455188835897689,0.5455444443473882,,
266,277,Travis Homer,CHI,RB72,5.005686156609006,7,,-6.42570330506835,0.46279323754279733,,
267,278,Marlon Mack,ARI,RB73,5.002055541926842,11,,-6.429333919750513,0.4626407708894985,,
269,279,Jordan Mason,SF,RB74,4.985852023982375,9,,-6.4455374376949806,0.4619603086623173,,
270,280,Cole Turner,WAS,TE33,4.977881552487092,14,,-2.1720571304077785,0.6414239250002913,,
271,281,Tyron Johnson,DAL,WR123,4.973436022695467,7,,-4.4904246126085665,0.5440647277093523,,
272,282,Tommy Tremble,CAR,TE34,4.933023189702255,11,,-2.216915493192615,0.6395401105377232,,
273,283,Mack Hollins,BUF,WR124,4.875846493075296,12,,-4.5880141422287375,0.5399664825688535,,
274,284,Jeremy Ruckert,NYJ,TE35,4.87226703642757,12,,-2.2776716464673,0.6369886727873569,,
275,285,Pierre Strong,CLE,RB75,4.843789847589784,10,,-6.587599614087571,0.4559944470958599,,
276,286,Brandon Allen,SF,QB52,4.800149411886216,9,,-12.963621705764872,0.18823517358943803,,
277,287,Darnell Washington,PIT,TE36,4.793809151462857,9,,-2.356129531432013,0.6336938557404675,,
278,288,Jeremy McNichols,WAS,RB76,4.793718583626223,14,,-6.637670878051132,0.4538917182988672,,
279,289,Jelani Woods,IND,TE37,4.785201269847863,14,,-2.364737413047007,0.6333323701473313,,
280,290,Luke Schoonmaker,DAL,TE38,4.784530192647111,7,,-2.3654084902477592,0.6333041884470241,,
281,291,Trey Sermon,IND,RB77,4.781202940236168,14,,-6.650186521441187,0.45336612733738657,,
283,292,Andrew Ogletree,IND,TE39,4.777675163058333,14,,-2.3722635198365367,0.6330163133869686,,
284,293,Keaontay Ingram,KC,RB78,4.773565348866204,6,,-6.657824112811151,0.4530453888130909,,
285,294,Andrei Iosivas,CIN,WR125,4.753134929673859,12,,-4.710725705630175,0.5348132446103315,,
286,295,Shane Zylstra,DET,TE40,4.751377477531737,5,,-2.3985612053631336,0.631911949401045,,
287,296,Michael Gallup,LV,WR126,4.749561949538495,10,,-4.714298685765539,0.5346631983037877,,
288,297,Kylen Granson,IND,TE41,4.730833875090491,14,,-2.419104807804379,0.6310492265331219,,
289,298,Ashton Dulin,IND,WR127,4.730833875090491,14,,-4.7330267602135425,0.5338767180287401,,
290,299,Eric Tomlinson,IND,TE42,4.720769126699262,14,,-2.4291695561956077,0.630626560225115,,
291,300,Jonnu Smith,MIA,TE43,4.712851166706738,6,,-2.4370875161881322,0.6302940476985321,,
293,301,Salvon Ahmed,MIA,RB79,4.682719468522866,6,,-6.748669993154489,0.4492303413474407,,
294,302,Isaiah Spiller,LAC,RB80,4.678025890930795,5,,-6.7533635707465605,0.4490332358625272,,
295,303,Quez Watkins,PIT,WR128,4.671704336996111,9,,-4.792156298307923,0.5313935895302382,,
296,304,Mo Alie-Cox,IND,TE44,4.663023240761585,14,,-2.4869154421332853,0.6282015378139097,,
297,305,Jalen Tolbert,DAL,WR129,4.654514158092977,7,,-4.809346477211057,0.5306716927506525,,
298,306,Tim Jones,JAX,WR130,4.653276866526487,12,,-4.810583768777547,0.5306197330356147,,
299,307,Tyrod Taylor,NYJ,QB53,4.653128263337148,12,,-13.11064285431394,0.18206106136718528,,
300,308,Dax Milne,WAS,WR131,4.652721000047766,14,,-4.811139635256268,0.5305963895775199,,
301,309,River Cracraft,MIA,WR132,4.651732140733266,6,,-4.812128494570768,0.5305548627057739,,
302,310,Ty Johnson,BUF,RB81,4.651205562811951,12,,-6.780183898865404,0.44790692364637613,,
303,311,Ben Skowronek,HOU,WR133,4.643530893377062,14,,-4.8203297419269715,0.5302104536051827,,
305,312,Connor Heyward,PIT,TE45,4.6390764732761145,9,,-2.5108622096187556,0.6271958999769414,,
306,313,Nelson Agholor,BAL,WR134,4.63688857337207,14,,-4.826972061931964,0.5299315112249084,,
307,314,Gerald Everett,CHI,TE46,4.62500270143476,7,,-2.52493598146011,0.6266048758447234,,
308,315,Brandon Powell,MIN,WR135,4.624209248322374,6,,-4.83965138698166,0.5293990464976783,,
310,316,Zach Gentry,LV,TE47,4.620296227328942,10,,-2.529642455565928,0.6264072287743038,,
311,317,Miles Boykin,NYG,WR136,4.620296227328942,11,,-4.843564407975092,0.529234720269922,,
312,318,C.J. Uzomah,PHI,TE48,4.61629005495533,5,,-2.53364862793954,0.6262389906802577,,
313,319,Tylan Wallace,BAL,WR137,4.597274159783652,14,,-4.866586475520382,0.5282679149496284,,
314,320,Chris Manhertz,NYG,TE49,4.5833094157577845,11,,-2.5666292671370856,0.6248539779145649,,
315,321,Jalen Nailor,MIN,WR138,4.57822857156641,6,,-4.885632063737623,0.5274681007721952,,
316,322,Will Mallory,IND,TE50,4.574947193132296,14,,-2.5749914897625743,0.6245028087023342,,
317,323,Raheem Blackshear,CAR,RB82,4.568571716296401,11,,-6.862817745380954,0.4444367382561896,,
318,324,Jaelon Darden,CLE,WR139,4.557070055156474,10,,-4.90679058014756,0.5265795547632669,,
319,325,Scott Miller,PIT,WR140,4.556816900346454,9,,-4.90704373495758,0.5265689235974647,,
320,326,Charlie Kolar,BAL,TE51,4.539528273845975,14,,-2.610410409048895,0.623015401042805,,
321,327,Durham Smythe,MIA,TE52,4.525000409594279,6,,-2.6249382733005913,0.6224053074261735,,
322,328,Trent Taylor,SF,WR141,4.524259395293922,9,,-4.939601240010112,0.5252016802324476,,
323,329,Deonte Harty,BAL,WR142,4.520653442036449,14,,-4.943207193267585,0.5250502492288162,,
324,330,Jauan Jennings,SF,WR143,4.517474302804749,9,,-4.9463863324992845,0.524916742161429,,
325,331,Jamycal Hasty,NE,RB83,4.510084493260476,14,,-6.921304968416879,0.4419805835998328,,
326,332,Trent Sherfield,MIN,WR144,4.502212189044903,6,,-4.96164844625913,0.5242758139410199,,
327,333,Mitchell Wilcox,NE,TE53,4.501643915158049,14,,-2.6482947677368207,0.6214244579416547,,
328,334,Malik Taylor,NYJ,WR145,4.472333565619384,12,,-4.99152706968465,0.523021069464486,,
329,335,James Proche,CLE,WR146,4.469231549847358,10,,-4.994629085456676,0.5228908011753269,,
330,336,Eric Saubert,SF,TE54,4.467117844581941,9,,-2.682820838312929,0.6199745452152611,,
331,337,Freddie Swain,CHI,WR147,4.4584811136688,7,,-5.005379521635234,0.5224393395994951,,
332,338,Quintin Morris,BUF,TE55,4.444635277310076,12,,-2.705303405584794,0.6190303960588253,,
333,339,Denzel Mims,PIT,WR148,4.444466303107227,9,,-5.019394332196807,0.5218507915298145,,
334,340,Juwan Johnson,NO,WR149,4.442076350369507,12,,-5.021784284934527,0.521750426129638,,
335,341,Trenton Irwin,CIN,WR150,4.439635293601204,12,,-5.02422534170283,0.5216479146299173,,
336,342,Chris Conley,SF,WR151,4.435121156111697,9,,-5.028739479192336,0.521458344682179,,
337,343,Dwayne Washington,DEN,RB84,4.432925306649497,14,,-6.998464155027858,0.4387403050289242,,
338,344,Donald Parham,LAC,TE56,4.422950253443187,5,,-2.7269884294516835,0.6181197395157516,,
339,345,Robert Tonyan,MIN,TE57,4.4111858425337935,6,,-2.7387528403610766,0.6176256963532535,,
340,346,Tyler Higbee,LAR,TE58,4.384612839822238,6,,-2.765325843072632,0.6165097704987591,,
341,347,Khari Blasingame,CHI,RB85,4.384413680380485,7,,-7.0469757812968705,0.4367030727829191,,
342,348,Jordan Akins,CLE,TE59,4.378205203336248,10,,-2.7717334795586224,0.6162406835875607,,
343,349,Josh Oliver,MIN,TE60,4.378054352546233,6,,-2.7718843303486373,0.6162343486506107,,
344,350,Lawrence Cager,NYG,WR152,4.373644511342908,11,,-5.090216123961126,0.5188766500920065,,
345,351,Isaiah Hodgins,NYG,WR153,4.373644511342908,11,,-5.090216123961126,0.5188766500920065,,
346,352,Brandon Johnson,DEN,WR154,4.3679623384608455,14,,-5.095898296843188,0.5186380288229828,,
347,353,Ronnie Rivers,LAR,RB86,4.364474917748063,6,,-7.066914543929292,0.4358657499944608,,
348,354,Dyami Brown,WAS,WR155,4.363145647922402,14,,-5.1007149873816315,0.5184357532441447,,
349,355,Giovanni Ricci,CLE,TE61,4.357446128969727,10,,-2.7924925539251433,0.6153689120360943,,
350,356,MyCole Pruitt,PIT,TE62,4.353439956596116,9,,-2.796498726298754,0.6152006739420482,,
351,357,Johnny Mundt,MIN,TE63,4.353439956596116,6,,-2.796498726298754,0.6152006739420482,,
352,358,Adam Trautman,DEN,TE64,4.3409077365294655,14,,-2.8090309463654046,0.6146743868476466,,
353,359,Donovan Peoples-Jones,DET,WR156,4.34058473403783,5,,-5.1232759012662035,0.5174883139435094,,
354,360,Cade Otton,TB,TE65,4.3326023191595295,11,,-2.8173363637353406,0.6143256031563159,,
357,361,Marcedes Lewis,CHI,TE66,4.311913750141139,7,,-2.838024932753731,0.613456792457325,,
358,362,JuJu Smith-Schuster,NE,WR157,4.310798635769264,14,,-5.15306199953477,0.5162374550351952,,
359,363,Michael Bandy,DEN,WR158,4.309746891367317,14,,-5.154113743936716,0.5161932873217008,,
360,364,James Mitchell,DET,TE67,4.286545199097876,5,,-2.863393483796994,0.6123914472154819,,
361,365,David Sills,DEN,WR159,4.282692289435937,14,,-5.181168345868096,0.5150571368419827,,
362,366,Lucas Krull,DEN,TE68,4.282692289435937,14,,-2.8672463934589327,0.6122296453463646,,
363,367,Mason Rudolph,TEN,QB54,4.280171056997587,5,,-13.483600060653501,0.16639882726846447,,
364,368,Phillip Dorsett,DEN,WR160,4.275683286116439,14,,-5.188177349187595,0.5147627956979516,,
365,369,Mike Gesicki,CIN,TE69,4.248814077751466,12,,-2.901124605143404,0.6108069392738478,,
366,370,Jalen Guyton,LV,WR161,4.21583343855392,10,,-5.2480271967501135,0.5122494180037732,,
367,371,Zach Pascal,ARI,WR162,4.204752696904099,11,,-5.259107938399935,0.5117840853415885,,
368,372,Patrick Taylor,SF,RB87,4.201743266996563,9,,-7.229646194680792,0.42903187960392397,,
369,373,Nyheim Hines,CLE,RB88,4.199696324620601,10,,-7.231693137056754,0.428945918828441,,
370,374,Grant Calcaterra,PHI,TE70,4.194774542811513,5,,-2.9551641400833573,0.6085375640414384,,
371,375,Parris Campbell,PHI,WR163,4.194774542811513,5,,-5.269086092492521,0.5113650555370567,,
372,376,Josiah Deguara,JAX,TE71,4.194774542811513,12,,-2.9551641400833573,0.6085375640414384,,
373,377,Luke Farrell,JAX,TE72,4.194774542811513,12,,-2.9551641400833573,0.6085375640414384,,
374,378,Drew Sample,CIN,TE73,4.194774542811513,12,,-2.9551641400833573,0.6085375640414384,,
375,379,Albert Okwuegbunam,PHI,TE74,4.194774542811513,5,,-2.9551641400833573,0.6085375640414384,,
376,380,Godwin Igwebuike,PIT,RB89,4.186390532600607,9,,-7.244998929076749,0.428387145795118,,
377,381,Foster Moreau,NO,TE75,4.186082872521085,12,,-2.9638558103737855,0.6081725597661929,,
378,382,Stone Smartt,LAC,TE76,4.186082872521085,5,,-2.9638558103737855,0.6081725597661929,,
379,383,Will Dissly,LAC,TE77,4.186082872521085,5,,-2.9638558103737855,0.6081725597661929,,
380,384,Tanner Hudson,CIN,TE78,4.18044550444037,12,,-2.9694931784545,0.6079358200623343,,
381,385,Hayden Hurst,LAC,TE79,4.174845258417361,5,,-2.9750934244775094,0.6077006392889589,,
382,386,Jeff Smith,ARI,WR164,4.169856076394155,11,,-5.2940045589098785,0.510318611473835,,
383,387,Olamide Zaccheaus,WAS,WR165,4.1668931992537885,14,,-5.296967436050245,0.5101941862727949,,
384,388,Jake Bobo,SEA,WR166,4.1663574094194455,10,,-5.297503225884588,0.510171685927794,,
385,389,Ko Kieft,TB,TE80,4.162958974814373,11,,-2.986979708080497,0.6072014781166064,,
386,390,Jack Stoll,NYG,TE81,4.161793903613966,11,,-2.988144779280904,0.6071525512757456,,
387,391,Andy Isabella,BUF,WR167,4.16178946322708,12,,-5.302071172076953,0.5099798562985522,,
388,392,Allen Robinson,NYG,WR168,4.150556289510243,11,,-5.3133043457937905,0.5095081222941299,,
389,393,Devin Asiasi,TEN,TE82,4.148598256445337,5,,-3.0013404264495334,0.606598403744806,,
390,394,Nick Vannett,TEN,TE83,4.142824988666979,5,,-3.0071136942278915,0.6063559569709611,,
391,395,Mecole Hardman,KC,WR169,4.137713908776709,6,,-5.326146726527325,0.5089688100888299,,
392,396,KhaDarel Hodge,ATL,WR170,4.134084681238657,12,,-5.329775954065377,0.508816401688262,,
393,397,Ross Dwelley,ATL,TE84,4.130750934899817,12,,-3.019187747995053,0.6058489104428143,,
394,398,Hassan Haskins,TEN,RB90,4.114914024083181,5,,-7.316475437594174,0.425385509709449,,
395,399,Kyle Philips,TEN,WR171,4.109652115263308,5,,-5.354208520040726,0.5077903628788927,,
396,400,John Bates,WAS,TE85,4.10867775216026,14,,-3.0412609307346097,0.6049219532758947,,
397,401,Sean McKeon,DET,TE86,4.095911595284246,5,,-3.054027087610624,0.6043858420702807,,
398,402,Parker Hesse,DET,TE87,4.095911595284246,5,,-3.054027087610624,0.6043858420702807,,
399,403,Colby Parkinson,LAR,TE88,4.083580740888713,6,,-3.0663579420061575,0.6038680112712044,,
400,404,Josh Whyle,TEN,TE89,4.082597513331928,5,,-3.0673411695629422,0.6038267209035565,,
401,405,Tommy Sweeney,CHI,TE90,4.080572358064728,7,,-3.069366324830142,0.6037416750716433,,
402,406,Collin Johnson,CHI,WR172,4.076866007067005,7,,-5.386994628237029,0.5064135193884656,,
403,407,Jamison Crowder,WAS,WR173,4.071690940589104,14,,-5.39216969471493,0.506196193911774,,
405,408,Tyler Davis,GB,TE91,4.050608377575146,10,,-3.0993303053197243,0.6024833460489564,,
407,409,Chase Claypool,BUF,WR174,4.046902026577422,12,,-5.4169586087266115,0.5051551903657786,,
408,410,Anthony Firkser,DET,TE92,4.038165709346569,5,,-3.111772973548301,0.6019608196590754,,
409,411,Brock Wright,DET,TE93,4.038165709346569,5,,-3.111772973548301,0.6019608196590754,,
410,412,Tom Kennedy,DET,WR175,4.038165709346569,5,,-5.4256949259574645,0.5047883111546936,,
411,413,Sterling Shepard,TB,WR176,4.027719097508029,11,,-5.436141537796005,0.5043496085974766,,
412,414,Pharaoh Brown,SEA,TE94,4.0248604668546655,10,,-3.1250782160402046,0.6014020697030317,,
413,415,Charlie Woerner,ATL,TE95,4.022903595586723,12,,-3.1270350873081467,0.6013198914386662,,
414,416,Tyler Davis,LAR,TE96,4.007564358367206,6,,-3.1423743245276645,0.6006757244400289,,
415,417,Austin Hooper,NE,TE97,4.006154779871918,14,,-3.1437839030229524,0.6006165295833578,,
416,418,Tyler Johnson,LAR,WR177,4.003858007369482,6,,-5.460002627934552,0.5033475687568512,,
417,419,Ian Thomas,CAR,TE98,3.9745837191696594,11,,-3.1753549637252108,0.5992907116743361,,
418,420,Cam Sims,CAR,WR178,3.9745837191696594,11,,-5.489276916134374,0.5021182031699544,,
419,421,Mike Strachan,CAR,WR179,3.970877368171936,11,,-5.492983267132098,0.5019625559911584,,
420,422,Stephen Sullivan,CAR,TE99,3.970877368171936,11,,-3.1790613147229343,0.5991350644955401,,
421,423,Drew Lock,NYG,QB55,3.956816499171621,11,,-13.806954618479468,0.15281964259131497,,
422,424,David Moore,CAR,WR180,3.916837833231982,11,,-5.547022802072052,0.4996931807587491,,
423,425,Dare Ogunbowale,HOU,RB91,3.700149651658825,14,,-7.731239810018531,0.40796759530453236,,
424,426,Chase Edmonds,TB,RB92,3.6326719851419824,11,,-7.798717476535373,0.405133889475934,,
425,427,Chris Evans,CIN,RB93,3.574924108340636,12,,-7.85646535333672,0.4027087834589629,,
426,428,Avery Williams,ATL,RB94,3.558432443101386,12,,-7.872957018575969,0.40201622056631914,,
427,429,Adam Prentice,NO,RB95,3.5061515296451,12,,-7.925237932032255,0.399820698153751,,
428,430,Tony Jones,ARI,RB96,3.445848109112439,11,,-7.985541352564916,0.3972882727889057,,
429,431,Case Keenum,HOU,QB56,3.398336124470187,14,,-14.365434993180902,0.12936641466212628,,
430,432,Kyle Juszczyk,SF,RB97,3.383221063165052,9,,-8.048168398512303,0.3946582674213562,,
431,433,Boston Scott,LAR,RB98,3.370847695743948,6,,-8.060541765933408,0.3941386512996009,,
432,434,Kene Nwangwu,MIN,RB99,3.35592724698024,6,,-8.075462214697115,0.3935120712056306,,
433,435,Jonathan Ward,PIT,RB100,3.351705985153409,9,,-8.079683476523947,0.3933348004898487,,
434,436,Malik Willis,TEN,QB57,3.3303380980487813,5,,-14.433433019602308,0.12651085646413443,,
435,437,Zander Horvath,NO,RB101,3.320639122791624,12,,-8.110750338885731,0.3920301562498337,,
436,438,Trayveon Williams,CIN,RB102,3.31560508417497,12,,-8.115784377502386,0.3918187531989317,,
437,439,C.J. Ham,MIN,RB103,3.259284945423051,6,,-8.172104516254304,0.3894536046440547,,
438,440,Ameer Abdullah,LV,RB104,3.2469477117270182,10,,-8.184441749950338,0.38893550594802906,,
439,441,Michael Carter,ARI,RB105,3.1743717784566376,11,,-8.257017683220717,0.38588769982579285,,
440,442,Dorian Thompson-Robinson,CLE,QB58,3.172802728812577,10,,-14.590968388838512,0.1198952024698812,,
441,443,P.J. Walker,SEA,QB59,3.1577957453853567,10,,-14.605975372265732,0.11926498837679635,,
442,444,Tim Boyle,HOU,QB60,3.150606524203021,14,,-14.613164593448069,0.11896307903376377,,
443,445,Jeff Driskel,WAS,QB61,2.9434502520517367,14,,-14.820320865599353,0.11026360902942839,,
444,446,Brett Rypien,CHI,QB62,2.883087447711574,7,,-14.880683669939515,0.10772868985811161,,
445,447,Alec Ingold,MIA,RB106,2.7664313214093563,6,,-8.664958140267998,0.3687563538482692,,
446,448,Mike Boone,CAR,RB107,2.690164728334559,11,,-8.741224733342797,0.36555355949453355,,
447,449,Skylar Thompson,MIA,QB63,2.52969643820166,6,,-15.23407467944943,0.092888132750634,,
448,450,Kyle Allen,PIT,QB64,2.4683823771122824,9,,-15.295388740538806,0.09031326581683688,,
449,451,Mike White,MIA,QB65,2.467790144931507,6,,-15.295980972719581,0.09028839519120362,,
450,452,DeeJay Dallas,ARI,RB108,2.3688777306885984,11,,-9.062511730988756,0.35206120143181063,,
451,453,Blaine Gabbert,KC,QB66,2.198364989118464,6,,-15.565406128532626,0.07897396074483903,,
452,454,C.J. Beathard,JAX,QB67,2.164047862717568,12,,-15.59972325493352,0.07753282257094127,,
453,455,Sam Darnold,MIN,QB68,2.0461547954736576,6,,-15.717616322177431,0.07258193601772842,,
455,456,Cooper Rush,DAL,QB69,1.681848021175972,7,,-16.081923096475116,0.05728297440548045,,
456,457,Matt Barkley,JAX,QB70,1.540352051719054,12,,-16.223419065932035,0.051340890541730085,,
457,458,Logan Woodside,CIN,QB71,0.3177962536932356,12,,-17.445974863957854,0.0,,
